file_name	ld	C
glob_Chr01_ld_avg.csv	2261	0.0015438708829906
glob_Chr02_ld_avg.csv	2450	0.00142498654192569
glob_Chr03_ld_avg.csv	1964	0.00177816177317937
glob_Chr04_ld_avg.csv	1964	0.00177758305872429
glob_Chr05_ld_avg.csv	1449	0.00240946179730284
glob_Chr06_ld_avg.csv	2220	0.00157286570235699
glob_Chr07_ld_avg.csv	1125	0.00310433214901978
glob_Chr08_ld_avg.csv	2224	0.00156985834594173
glob_Chr09_ld_avg.csv	3120	0.00111911482464798
glob_Chr10_ld_avg.csv	3331	0.00104824935658547
glob_Chr11_ld_avg.csv	1674	0.0020859234650329
AVERAGE	2162	0.001767
