file_name	ld	C
glob_Chr01_ld_avg.csv	2228	0.00156706549951259
glob_Chr02_ld_avg.csv	2331	0.00149776112004065
glob_Chr03_ld_avg.csv	1748	0.00199697353825317
glob_Chr04_ld_avg.csv	1864	0.00187294454221553
glob_Chr05_ld_avg.csv	1430	0.00244123198129544
glob_Chr06_ld_avg.csv	1982	0.00176134527108113
glob_Chr07_ld_avg.csv	1173	0.00297771655372956
glob_Chr08_ld_avg.csv	2024	0.00172481244917954
glob_Chr09_ld_avg.csv	2844	0.00122767745019545
glob_Chr10_ld_avg.csv	3011	0.00115946018796243
glob_Chr11_ld_avg.csv	1582	0.00220731378631502
