chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'Chr07'	269000	538000	636	1.1918811599897228e-08	4.700127327338666e-09	2.2745460199757048e-08
b'Chr07'	538000	807000	671	1.9812828057331132e-08	1.0239897209308113e-08	3.348834735209576e-08
b'Chr07'	807000	1076000	346	3.1150161398178045e-08	1.8534175764221105e-08	4.0439947227658524e-08
b'Chr07'	1076000	1345000	328	8.018238113122394e-09	2.4774314995980976e-09	1.6610430759384158e-08
b'Chr07'	1345000	1614000	207	1.9233507905300946e-08	9.129359831514712e-09	3.2732300211466746e-08
b'Chr07'	2690000	2959000	790	6.841732285545128e-09	1.6750667901077006e-09	1.4582747536573342e-08
b'Chr07'	2959000	3228000	257	7.586977345458769e-09	2.35511000609734e-09	1.6003020407912347e-08
b'Chr07'	3228000	3497000	297	1.1832247940978947e-09	0	4.866708090255314e-09
b'Chr07'	4035000	4304000	45	4.633917145770196e-09	7.225285993853539e-10	1.0359514697401459e-08
b'Chr07'	4842000	5111000	46	4.062086744617322e-09	2.7283076895594555e-10	9.057068817021109e-09
b'Chr07'	5111000	5380000	96	2.2678112407870222e-10	0	3.1323228424130505e-09
b'Chr07'	5380000	5649000	218	1.2187678221511871e-09	0	5.177370290197211e-09
b'Chr07'	5649000	5918000	104	4.069520736486475e-09	2.802647608250983e-10	9.064502808890262e-09
b'Chr07'	5918000	6187000	142	9.313522314255253e-09	3.211745852379879e-09	1.9164720482575505e-08
b'Chr07'	6187000	6456000	653	5.415067042474905e-09	1.2176409468880847e-09	1.2494790649836546e-08
b'Chr07'	6456000	6725000	213	7.575339174463251e-09	2.3434718351018218e-09	1.5991382236916833e-08
b'Chr07'	6725000	6994000	174	6.361291959266439e-09	1.4651392315706037e-09	1.3676997955813178e-08
b'Chr07'	6994000	7263000	439	4.690565485860348e-09	6.610241186150333e-10	1.1004985250701609e-08
b'Chr07'	7263000	7532000	318	4.345428441470252e-09	4.3403989508541005e-10	1.0071025993101515e-08
b'Chr07'	9415000	9684000	95	9.26798127676187e-09	3.1662048148864965e-09	1.9119179445082126e-08
b'Chr07'	9684000	9953000	438	2.1799024621811982e-08	1.0918896712082728e-08	3.404046181905878e-08
b'Chr07'	10222000	10491000	600	9.722781613612065e-09	3.6210051517366903e-09	1.9573979781932318e-08
b'Chr07'	10491000	10760000	754	1.0687951513621735e-08	4.1423760986038555e-09	2.109061886337321e-08
b'Chr07'	10760000	11029000	328	4.88598949140172e-09	8.564481241564045e-10	1.120040925624298e-08
b'Chr07'	11029000	11298000	574	2.0743781781701323e-08	9.453512639884245e-09	3.4515651559613434e-08
b'Chr07'	11298000	11567000	140	4.519785798523521e-09	6.083972521386792e-10	1.0245383350154784e-08
b'Chr07'	11567000	11836000	1157	1.9059025944158325e-09	0	6.2827768796437576e-09
b'Chr07'	11836000	12105000	1068	1.543904837749994e-08	7.701927966477791e-09	2.820529279465051e-08
b'Chr07'	12374000	12643000	448	1.5474577534109726e-08	7.164933228128148e-09	2.8738472227803324e-08
b'Chr07'	15333000	15602000	306	5.641089541561133e-09	1.443663445974312e-09	1.2720813148922774e-08
b'Chr07'	15602000	15871000	250	8.344486234604632e-09	2.7370420811498113e-09	1.72902819388118e-08
b'Chr07'	15871000	16140000	552	2.0545959882007366e-09	0	6.431470273428662e-09
b'Chr07'	16409000	16678000	473	6.2944978727594004e-09	1.3983451450635651e-09	1.361020386930614e-08
b'Chr07'	16947000	17216000	105	3.294989493492815e-09	0	8.268536689800303e-09
b'Chr07'	17216000	17485000	40	5.5002995300597285e-09	1.3028734344729079e-09	1.258002313742137e-08
b'Chr07'	17485000	17754000	575	6.0590551530933445e-09	1.4324113738891577e-09	1.2959675272858564e-08
b'Chr07'	19099000	19368000	630	1.3720408348985619e-08	6.0738024671686376e-09	2.616654398221178e-08
b'Chr07'	19368000	19637000	259	3.1298286270360005e-08	1.8682300636403065e-08	4.0588072099840484e-08
b'Chr07'	19637000	19906000	86	1.242832012835076e-08	5.094750820973486e-09	2.4140560639125775e-08
b'Chr07'	19906000	20175000	723	2.2967744202004903e-09	0	6.851874894790779e-09
b'Chr07'	20175000	20444000	884	4.8789530397395153e-08	3.7810377255207484e-08	5.349703136421142e-08
b'Chr07'	20444000	20713000	329	1.6085219813043694e-08	7.616894705230438e-09	3.017522319930157e-08
b'Chr07'	20713000	20982000	83	9.26313655764769e-09	3.1613600957723154e-09	1.9114334725967943e-08
b'Chr07'	20982000	21251000	890	1.53521264233335e-08	7.615006012311352e-09	2.8118370840484072e-08
b'Chr07'	21251000	21520000	437	7.619014512150858e-09	2.3871471727894288e-09	1.603505757460444e-08
b'Chr07'	21520000	21789000	992	2.068219420078306e-08	9.391925058965983e-09	3.445406397869517e-08
b'Chr07'	21789000	22058000	1048	8.290990978320777e-09	2.6835468248659563e-09	1.7236786682527948e-08
b'Chr07'	22058000	22327000	703	1.138637788385304e-09	0	4.822121084542723e-09
b'Chr07'	22327000	22596000	170	9.875236023443036e-09	3.598019365863293e-09	1.9289504366109818e-08
b'Chr07'	22596000	22865000	87	4.796812090876074e-09	7.67270723630759e-10	1.1111231855717335e-08
b'Chr07'	22865000	23134000	555	1.1639832847663942e-08	5.179183187963108e-09	2.22057209232394e-08
b'Chr07'	23134000	23403000	44	5.1327583689821434e-09	1.1032170017368284e-09	1.1447178133823404e-08
b'Chr07'	23403000	23672000	641	1.5286641376880922e-08	7.549520965858775e-09	2.8052885794031495e-08
b'Chr07'	23672000	23941000	1123	1.088762206204528e-08	4.342046647027402e-09	2.1290289411796757e-08
b'Chr07'	23941000	24210000	1079	1.987553149957737e-08	1.030260065155435e-08	3.3551050794341995e-08
b'Chr07'	24210000	24479000	518	7.666256306167958e-09	2.1254496926436614e-09	1.6258448952429723e-08
b'Chr07'	24479000	24748000	188	1.242628783972371e-09	0	5.201231252018395e-09
b'Chr07'	24748000	25017000	432	3.792897638856484e-08	2.4966628748864782e-08	4.503267055479764e-08
b'Chr07'	25017000	25286000	447	5.6423754182692375e-09	1.0157316390650506e-09	1.2542995538034457e-08
b'Chr07'	25286000	25555000	696	8.011422632088035e-09	2.470616018563739e-09	1.6603615278349797e-08
b'Chr07'	25555000	25824000	465	1.6568324468789022e-08	7.342235020811152e-09	2.985722005272955e-08
b'Chr07'	25824000	26093000	780	7.68252625485791e-09	2.4506589154964805e-09	1.6098569317311488e-08
b'Chr07'	26093000	26362000	150	4.311811953961648e-09	4.004234075768061e-10	1.0037409505592911e-08
b'Chr07'	26362000	26631000	116	1.4634612941857542e-08	6.3056728708901365e-09	2.7245659815302814e-08
b'Chr07'	26631000	26900000	229	8.995554739096617e-09	3.5534554345654062e-09	1.812801654809935e-08
b'Chr07'	26900000	27169000	652	1.0893334390878404e-08	4.347758975860525e-09	2.1296001740629877e-08
b'Chr07'	27169000	27438000	885	3.398943581581304e-08	2.126258379911516e-08	4.1928907828976175e-08
b'Chr07'	27438000	27707000	686	8.345863903943503e-09	2.738419750488682e-09	1.729165960815067e-08
b'Chr07'	27707000	27976000	727	1.2335546305477934e-09	0	4.9170379267052125e-09
b'Chr07'	27976000	28245000	476	4.2403385139524636e-08	3.1044359241863166e-08	4.82202957371693e-08
b'Chr07'	28245000	28514000	339	1.655928464420993e-08	8.090959536396673e-09	3.0649288030467806e-08
b'Chr07'	28514000	28783000	1756	1.3788814464076513e-08	6.2799555072370095e-09	2.6036841989606402e-08
b'Chr07'	28783000	29052000	394	1.6954882302321108e-08	7.728792854343238e-09	3.024377788626164e-08
b'Chr07'	29052000	29321000	603	1.0691972681323011e-08	4.146397266305132e-09	2.1094640031074485e-08
b'Chr07'	29321000	29590000	470	7.262770911362156e-09	2.030903572000727e-09	1.5678813973815735e-08
