chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'Chr02'	0	277000	380	1.7564728929409202e-08	7.74133101207909e-09	3.122066806445801e-08
b'Chr02'	277000	554000	527	1.769115577146193e-08	8.046980557476625e-09	3.047061406305158e-08
b'Chr02'	554000	831000	388	1.385613887719674e-08	6.346320954117485e-09	2.7151754152607195e-08
b'Chr02'	831000	1108000	611	3.3516830820094626e-08	2.1173242668485884e-08	4.12297580059158e-08
b'Chr02'	1108000	1385000	756	2.236719197276441e-08	1.097594740292832e-08	3.510241107426507e-08
b'Chr02'	1385000	1662000	535	4.733006860069412e-08	3.744014212292558e-08	5.172250132934454e-08
b'Chr02'	1662000	1939000	695	5.036998400859785e-08	4.001799247794294e-08	5.4566835585973884e-08
b'Chr02'	1939000	2216000	94	2.8941614785056062e-09	0	7.895022936776435e-09
b'Chr02'	2216000	2493000	634	4.932925639869917e-08	3.897726486804426e-08	5.3526107976075204e-08
b'Chr02'	2493000	2770000	582	3.1006578443827786e-08	1.730699915062514e-08	3.920305820540745e-08
b'Chr02'	2770000	3047000	220	2.2080544828457734e-08	1.145448339769479e-08	3.493709602988111e-08
b'Chr02'	3047000	3324000	754	5.2131072586148535e-08	4.1779081055493624e-08	5.632792416352457e-08
b'Chr02'	3324000	3601000	708	5.032889613765955e-08	3.997690460700464e-08	5.4525747715035585e-08
b'Chr02'	3601000	3878000	363	1.9122631023891706e-08	9.554993497205494e-09	3.3181280734937905e-08
b'Chr02'	3878000	4155000	758	1.7480099705561316e-08	7.656701788231203e-09	3.113603884061012e-08
b'Chr02'	4155000	4432000	392	1.4622650727307423e-08	6.382278920174095e-09	2.7451226440138444e-08
b'Chr02'	4432000	4709000	278	2.5010175671400265e-08	1.2656309385891992e-08	3.617486244648946e-08
b'Chr02'	4709000	4986000	522	1.1100169596384152e-08	3.888167134485914e-09	2.2280459667906035e-08
b'Chr02'	5263000	5540000	485	1.6397437619024286e-08	7.263250034943154e-09	3.0504413295522055e-08
b'Chr02'	5540000	5817000	244	3.437854414174718e-08	2.0315678958285396e-08	4.1643406453476024e-08
b'Chr02'	5817000	6094000	663	5.214275599519693e-08	4.1790764464542016e-08	5.633960757257296e-08
b'Chr02'	6094000	6371000	603	2.619471353040537e-08	1.2970013084559032e-08	3.7179895183616754e-08
b'Chr02'	6371000	6648000	491	2.3839030224127034e-08	1.0972175287061182e-08	3.590675482151362e-08
b'Chr02'	6925000	7202000	80	9.92096143965616e-09	3.1120982774785006e-09	1.9219928635914604e-08
b'Chr02'	7202000	7479000	1116	3.0881750709749246e-08	1.71821714165466e-08	3.907823047132891e-08
b'Chr02'	7479000	7756000	667	2.4701532668628785e-08	1.204212505754681e-08	3.649005349480133e-08
b'Chr02'	7756000	8033000	730	1.2377352483244183e-08	5.493010897555226e-09	2.3405773726142114e-08
b'Chr02'	8033000	8310000	975	3.313234183420039e-08	1.9816563576395115e-08	4.091299724305148e-08
b'Chr02'	8310000	8587000	159	1.574776513330277e-08	6.9882023692758744e-09	2.8264475112895853e-08
b'Chr02'	8587000	8864000	239	2.8299613016280428e-08	1.5515043035840787e-08	3.811942642314432e-08
b'Chr02'	9141000	9418000	536	3.194491017716744e-08	1.888395132937931e-08	4.0261391902668475e-08
b'Chr02'	9418000	9695000	325	1.2366627564991832e-08	5.482285979302874e-09	2.3395048807889762e-08
b'Chr02'	9695000	9972000	694	2.2352378147620027e-08	1.0961133577783938e-08	3.5087597249120685e-08
b'Chr02'	9972000	10249000	425	2.1916860340238986e-08	1.0525615770402896e-08	3.4652079441739647e-08
b'Chr02'	10249000	10526000	521	2.3994031757398144e-08	1.112717682033229e-08	3.606175635478473e-08
b'Chr02'	10526000	10803000	146	3.265565509442962e-08	1.9113463237643884e-08	4.0739710475093434e-08
b'Chr02'	10803000	11080000	60	1.0819068844341346e-08	3.607066382443108e-09	2.1999358915863227e-08
b'Chr02'	11080000	11357000	174	1.111545708106671e-08	4.2760015902187425e-09	2.2646409274150688e-08
b'Chr02'	11634000	11911000	656	4.086276604369708e-08	2.9517609318512755e-08	4.5949231692370846e-08
b'Chr02'	11911000	12188000	94	1.1993744109781388e-08	4.577901902799951e-09	2.2926639942874813e-08
b'Chr02'	12188000	12465000	56	5.568949908860102e-09	7.975699066492121e-10	1.1731417045443514e-08
b'Chr02'	12465000	12742000	320	3.39470046156536e-08	2.1302252481403733e-08	4.162905641034211e-08
b'Chr02'	12742000	13019000	75	1.6199466010322468e-08	7.065278426241336e-09	3.030644168682024e-08
b'Chr02'	13019000	13296000	146	1.4083254439541182e-08	6.1855794810842355e-09	2.6788383965766003e-08
b'Chr02'	13296000	13573000	336	1.3818255588760604e-08	6.30843766568135e-09	2.711387086417106e-08
b'Chr02'	13573000	13850000	555	3.4915674897628067e-08	2.1175487776214285e-08	4.201075035811178e-08
b'Chr02'	13850000	14127000	902	9.996171582933564e-09	3.187308420755905e-09	1.9295138779192007e-08
b'Chr02'	14127000	14404000	1227	4.812143300934299e-09	3.390030871444378e-10	1.1256642368660226e-08
b'Chr02'	14404000	14681000	1139	4.004059352370978e-08	2.7164388354943914e-08	4.5808821374631684e-08
b'Chr02'	14681000	14958000	343	2.083145351437615e-08	1.0670789892792741e-08	3.41666298553212e-08
b'Chr02'	15789000	16066000	554	2.2838787201747272e-08	1.0839618276610857e-08	3.522028365207832e-08
b'Chr02'	16066000	16343000	187	1.5629358073585324e-08	7.095803499499213e-09	2.899650706128274e-08
b'Chr02'	16343000	16620000	636	3.1553701976471916e-08	1.7921756048843965e-08	3.9945716082323246e-08
b'Chr02'	16620000	16897000	46	1.0033147095234383e-09	0	5.170153317012337e-09
b'Chr02'	16897000	17174000	1083	1.4879236168742075e-08	6.638864361608747e-09	2.7707811881573096e-08
b'Chr02'	17174000	17451000	1406	4.7354646679726076e-08	3.746472020195754e-08	5.1747079408376496e-08
b'Chr02'	17451000	17728000	1220	4.578522586727659e-08	3.5337165850122444e-08	5.031129054587709e-08
b'Chr02'	17728000	18005000	386	2.1734824673281204e-08	1.1108763242518259e-08	3.459137587470457e-08
b'Chr02'	18005000	18282000	906	2.9159558160975322e-08	1.6307001630812394e-08	3.882608014384043e-08
b'Chr02'	18282000	18559000	391	2.8494749719327518e-08	1.4708157984428582e-08	3.803033004467581e-08
b'Chr02'	18559000	18836000	78	1.1149195957087393e-08	4.309740466239425e-09	2.2680148150171367e-08
b'Chr02'	18836000	19113000	528	1.986241617998689e-08	1.0047449251896861e-08	3.357954725543937e-08
b'Chr02'	19113000	19390000	892	1.2582114899411044e-08	4.611770204059417e-09	2.4925648960954023e-08
b'Chr02'	19390000	19667000	1170	3.553160735477328e-08	2.300470499490708e-08	4.221516364096438e-08
b'Chr02'	19667000	19944000	1341	4.091116049845583e-08	2.9566003773271504e-08	4.5997626147129596e-08
b'Chr02'	19944000	20221000	748	4.2565843283779236e-08	3.135773017949075e-08	4.7859666796665555e-08
b'Chr02'	20221000	20498000	1544	4.9759898679363415e-08	3.9407907148708504e-08	5.395675025673945e-08
b'Chr02'	20498000	20775000	625	4.945167518245845e-08	3.909968365180354e-08	5.3648526759834486e-08
b'Chr02'	20775000	21052000	1092	2.1732503089822117e-08	1.1106441659059173e-08	3.4589054291245486e-08
b'Chr02'	21052000	21329000	549	1.097825039594619e-08	4.138794905098223e-09	2.2509202589030167e-08
b'Chr02'	21606000	21883000	794	2.82358797400082e-08	1.545130975956856e-08	3.805569314687209e-08
b'Chr02'	21883000	22160000	1108	4.24553454112125e-08	3.124723230692401e-08	4.774916892409882e-08
b'Chr02'	22160000	22437000	677	5.188992987341542e-08	4.153793834276051e-08	5.6086781450791455e-08
b'Chr02'	22437000	22714000	540	1.0439513966120188e-08	4.2079202361984184e-09	2.1356069270283652e-08
b'Chr02'	22714000	22991000	629	1.5499682268628758e-08	6.740119504601862e-09	2.801639224822184e-08
b'Chr02'	22991000	23268000	535	2.193036345042533e-08	1.053911888058924e-08	3.466558255192599e-08
b'Chr02'	23268000	23545000	512	2.307653723876227e-08	1.1077368313625854e-08	3.545803368909332e-08
b'Chr02'	23545000	23822000	47	0	0	4.560502686601353e-09
b'Chr02'	23822000	24099000	485	8.515621332475556e-09	2.6542844943667013e-09	1.696958410674413e-08
b'Chr02'	24099000	24376000	689	2.179824137873065e-08	1.0406996808894561e-08	3.453346048023131e-08
b'Chr02'	24376000	24653000	649	2.7624586123439168e-08	1.4646912787471503e-08	3.7638768318034543e-08
b'Chr02'	24653000	24930000	133	5.847801188676614e-09	1.3755734449862316e-09	1.2972658248569132e-08
b'Chr02'	24930000	25207000	746	3.405091858949566e-08	2.1406166455245792e-08	4.1732970384184165e-08
b'Chr02'	25484000	25761000	108	3.419363438307975e-09	0	8.89513565174484e-09
b'Chr02'	26592000	26869000	423	1.1135390296736612e-08	4.295934805888645e-09	2.2666342489820587e-08
b'Chr02'	26869000	27146000	500	1.6110306008963906e-08	6.9761184248827745e-09	3.0217281685461676e-08
b'Chr02'	27146000	27423000	294	8.586828244188393e-09	2.429342078796037e-09	1.7702844452754115e-08
b'Chr02'	27423000	27700000	251	1.1011165667863175e-08	3.799163205964937e-09	2.2191455739385058e-08
b'Chr02'	27977000	28254000	771	1.2068961038394421e-08	5.184619452705464e-09	2.309738228129235e-08
b'Chr02'	28254000	28531000	565	3.3094919978501464e-08	1.9779141720696186e-08	4.087557538735255e-08
b'Chr02'	28531000	28808000	595	1.5551676211564854e-08	7.018121637478742e-09	2.891882519926227e-08
b'Chr02'	28808000	29085000	1128	3.0106407029481795e-08	1.574688474713397e-08	3.8725286506266765e-08
b'Chr02'	29085000	29362000	409	3.1523496793067436e-08	1.7891550865439484e-08	3.9915510898918765e-08
b'Chr02'	31024000	31301000	558	8.577773947156258e-09	2.7164371090474034e-09	1.7031736721424832e-08
b'Chr02'	31301000	31578000	204	5.191650609772401e-09	4.202706075615111e-10	1.1354117746355813e-08
b'Chr02'	31578000	31855000	470	1.7537791306541582e-08	7.893616092556276e-09	3.031724959813124e-08
b'Chr02'	31855000	32132000	738	1.6636053464637357e-08	7.833441691808318e-09	3.003557655573284e-08
b'Chr02'	32132000	32409000	442	1.8993244945089334e-08	9.425607418403123e-09	3.3051894656135534e-08
b'Chr02'	32409000	32686000	370	2.3085096007840984e-09	0	7.122336093761664e-09
b'Chr02'	32686000	32963000	902	2.8061869552985494e-08	1.5277299572545854e-08	3.788168295984938e-08
b'Chr02'	32963000	33240000	421	2.5261974808463798e-08	1.2908108522955525e-08	3.6426661583552986e-08
b'Chr02'	33240000	33517000	1066	4.785638146437037e-08	3.826108668341959e-08	5.225637179201186e-08
b'Chr02'	33517000	33794000	524	4.7809905687647593e-08	3.821461090669681e-08	5.2209896015289086e-08
b'Chr02'	33794000	34071000	749	4.98458167764543e-08	3.949382524579939e-08	5.4042668353830335e-08
b'Chr02'	34071000	34348000	1159	3.2728183159921993e-08	1.9185991303136258e-08	4.081223854058581e-08
b'Chr02'	34348000	34625000	641	5.10115672114785e-08	4.065957568082359e-08	5.520841878885454e-08
b'Chr02'	34625000	34902000	601	4.903075691815334e-08	3.867876538749843e-08	5.3227608495529375e-08
b'Chr02'	34902000	35179000	721	5.204341902696145e-08	4.169142749630654e-08	5.6240270604337487e-08
b'Chr02'	35179000	35456000	714	3.397138760363858e-08	2.132663546938871e-08	4.1653439398327084e-08
b'Chr02'	35456000	35733000	695	1.2825442631870354e-08	4.855097936518726e-09	2.516897669341333e-08
b'Chr02'	35733000	36010000	349	2.9500697114818254e-08	1.6255559061809723e-08	3.9252500124368286e-08
b'Chr02'	36010000	36287000	657	4.86594771524806e-09	3.928075014581983e-10	1.1310446782973986e-08
b'Chr02'	36287000	36564000	613	4.241728738905602e-08	3.1209174284767535e-08	4.771111090194234e-08
b'Chr02'	36564000	36841000	620	5.188872539825579e-08	4.153673386760088e-08	5.6085576975631826e-08
b'Chr02'	36841000	37118000	437	1.4091782462960126e-08	6.19410750450318e-09	2.6796911989184948e-08
b'Chr02'	37118000	37395000	576	5.0618372233171484e-08	4.026638070251657e-08	5.481522381054752e-08
b'Chr02'	37395000	37672000	882	3.711263046184216e-08	2.395407630444241e-08	4.374344964446025e-08
b'Chr02'	37672000	37949000	719	5.025701272084416e-08	3.9905021190189247e-08	5.445386429822019e-08
b'Chr02'	37949000	38226000	627	3.696236964101271e-08	2.380381548361296e-08	4.35931888236308e-08
b'Chr02'	38226000	38503000	561	4.09435642731376e-08	2.9598407547953275e-08	4.603002992181137e-08
b'Chr02'	38503000	38780000	832	5.025534850939121e-08	3.99033569787363e-08	5.4452200086767244e-08
b'Chr02'	38780000	39057000	758	3.3837544966745585e-08	2.1192792832495714e-08	4.151959676143409e-08
b'Chr02'	39057000	39334000	673	5.2160400708063534e-08	4.180840917740862e-08	5.635725228543957e-08
b'Chr02'	39334000	39611000	1833	5.116443207367419e-08	4.081244054301928e-08	5.5361283651050225e-08
b'Chr02'	39611000	39888000	706	4.881807374806519e-08	3.846608221741028e-08	5.301492532544122e-08
b'Chr02'	39888000	40165000	600	2.6210359946283702e-08	1.2969604387642576e-08	3.7079765943766015e-08
b'Chr02'	40165000	40442000	541	2.697653396018645e-08	1.4223770892406059e-08	3.738729909904387e-08
b'Chr02'	40442000	40719000	279	2.5551359246043163e-08	1.3192838727979974e-08	3.704912465247504e-08
b'Chr02'	40719000	40996000	971	3.304721088707298e-08	1.9731432629267704e-08	4.0827866295924066e-08
b'Chr02'	40996000	41273000	490	3.287103010009711e-08	1.9555251842291835e-08	4.06516855089482e-08
b'Chr02'	41273000	41550000	624	3.1605760750026156e-08	1.7973814822398205e-08	3.9997774855877486e-08
b'Chr02'	41550000	41827000	525	2.177850958775471e-08	1.1152448156991767e-08	3.463506078917808e-08
b'Chr02'	41827000	42104000	350	2.2116513283874237e-08	1.0725268714038148e-08	3.48517323853749e-08
b'Chr02'	42104000	42381000	539	2.9037160582764622e-08	1.6184604052601694e-08	3.870368256562973e-08
b'Chr02'	42381000	42658000	163	1.4441107402354488e-08	6.543432443897542e-09	2.714623692857931e-08
b'Chr02'	42658000	42935000	308	2.007462264934285e-08	1.0259655721252821e-08	3.3791753724795326e-08
b'Chr02'	42935000	43212000	537	4.673268569042948e-08	3.608352582539014e-08	5.101267174488571e-08
b'Chr02'	43212000	43489000	862	4.9432430723006585e-08	3.9080439192351674e-08	5.362928230038262e-08
b'Chr02'	43489000	43766000	845	4.2461425466102794e-08	3.125331236181431e-08	4.775524897898911e-08
b'Chr02'	43766000	44043000	515	5.1512031729635675e-08	4.1160040198980763e-08	5.570888330701171e-08
b'Chr02'	44043000	44320000	639	2.621868651699109e-08	1.2977930958349964e-08	3.70880925144734e-08
b'Chr02'	44320000	44597000	889	4.1959745378167754e-08	3.0211857471246704e-08	4.7223107923972037e-08
b'Chr02'	44597000	44874000	458	2.2206174213304247e-08	1.0814929643468158e-08	3.494139331480491e-08
b'Chr02'	44874000	45151000	231	1.5302032618514986e-08	6.768478044428875e-09	2.8669181606212403e-08
b'Chr02'	45151000	45428000	580	5.1293731633838334e-08	4.094174010318342e-08	5.549058321121437e-08
b'Chr02'	45428000	45705000	777	4.189404889220753e-08	3.014616098528648e-08	4.715741143801181e-08
b'Chr02'	45705000	45982000	593	4.9126892696774423e-08	3.877490116611951e-08	5.332374427415046e-08
b'Chr02'	45982000	46259000	497	4.9546747290762504e-08	3.919475576010759e-08	5.374359886813854e-08
b'Chr02'	46259000	46536000	437	3.571898127851426e-08	2.3192078918648063e-08	4.2402537564705365e-08
b'Chr02'	46536000	46813000	573	5.2986249949484546e-08	4.2634258418829635e-08	5.718310152686058e-08
b'Chr02'	46813000	47090000	412	3.100192170535852e-08	1.7302342412155874e-08	3.9198401466938185e-08
b'Chr02'	47090000	47367000	482	5.041917409553951e-08	4.00671825648846e-08	5.4616025672915547e-08
b'Chr02'	47367000	47644000	315	3.568145424329435e-08	2.3154551883428153e-08	4.2365010529485456e-08
b'Chr02'	47644000	47921000	665	5.1015703141674525e-08	4.0663711611019614e-08	5.521255471905056e-08
b'Chr02'	47921000	48198000	634	5.322086813902903e-08	4.286887660837412e-08	5.7417719716405066e-08
b'Chr02'	48198000	48475000	707	2.418903420072499e-08	1.1835503002730008e-08	3.632183083475954e-08
b'Chr02'	48475000	48752000	582	3.0185165341385166e-08	1.640767246148901e-08	3.981077409588952e-08
b'Chr02'	48752000	49029000	540	3.042643783207562e-08	1.664894495217946e-08	4.005204658657997e-08
b'Chr02'	49029000	49306000	639	2.8192234055799576e-08	1.5407664075359936e-08	3.801204746266346e-08
b'Chr02'	49306000	49583000	525	5.081748385216523e-08	4.046549232151032e-08	5.501433542954126e-08
b'Chr02'	49583000	49860000	594	3.313082182047782e-08	1.9815043562672545e-08	4.091147722932891e-08
b'Chr02'	49860000	50137000	649	2.5715048692569552e-08	1.3356528174506363e-08	3.721281409900143e-08
b'Chr02'	50137000	50414000	564	1.5639549825985725e-08	6.879987061958829e-09	2.8156259805578808e-08
b'Chr02'	50414000	50691000	517	3.265846440550616e-08	1.9116272548720425e-08	4.0742519786169976e-08
b'Chr02'	50691000	50828380	227	2.635485444043154e-08	1.3130153994585201e-08	3.734003609364292e-08
