chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'Chr03'	0	212000	216	2.227807216727728e-08	8.906413187200308e-09	3.477552972499142e-08
b'Chr03'	212000	424000	704	8.666592066708328e-09	2.879409955402972e-09	1.8994484385847982e-08
b'Chr03'	424000	636000	503	2.5133459504184124e-08	1.1853713934323346e-08	3.626607486708069e-08
b'Chr03'	636000	848000	294	4.595212272929096e-08	3.454460757457546e-08	5.0672613838402395e-08
b'Chr03'	848000	1060000	355	2.9293669779167246e-08	1.5834602585090167e-08	3.8542981140426304e-08
b'Chr03'	1060000	1272000	330	2.9516965501985226e-08	1.6057898307908147e-08	3.8766276863244284e-08
b'Chr03'	1272000	1484000	326	2.6346844067287676e-08	1.1955720174722315e-08	3.642274347100413e-08
b'Chr03'	1484000	1696000	409	2.3700269284215017e-08	1.1448512941430159e-08	3.545493061740039e-08
b'Chr03'	1696000	1908000	377	2.4166146301432963e-08	1.0952101487518991e-08	3.544144122138756e-08
b'Chr03'	1908000	2120000	440	1.83753407875944e-08	7.170250687375203e-09	3.231223784623616e-08
b'Chr03'	2120000	2332000	585	3.427225874205399e-08	2.037848794153242e-08	4.155627293386467e-08
b'Chr03'	2332000	2544000	147	1.1208916505332595e-08	3.5001334711999015e-09	2.282451068072852e-08
b'Chr03'	2544000	2756000	283	1.4014695966020485e-08	5.673619825126297e-09	2.8054588858745934e-08
b'Chr03'	2756000	2968000	428	5.0569444224551905e-08	4.030840567237904e-08	5.470390091267264e-08
b'Chr03'	2968000	3180000	487	1.2357025529598325e-08	3.757304860686866e-09	2.6077584884932996e-08
b'Chr03'	3180000	3392000	231	4.686560509324935e-09	9.632067506804142e-10	1.2096709936725301e-08
b'Chr03'	3392000	3604000	395	1.169107368283506e-08	4.03821053964237e-09	2.4867973343129394e-08
b'Chr03'	3604000	3816000	249	1.2999715183978761e-08	4.8501634394269745e-09	2.580348367386727e-08
b'Chr03'	3816000	4028000	455	1.2973985043275664e-08	4.824433298723877e-09	2.5777753533164172e-08
b'Chr03'	4028000	4240000	151	9.237687692200704e-09	2.7337161530827338e-09	2.064827989664233e-08
