file_name	ld	C
Chr04_10000000-10099999_ld.txt.gz_avg.csv	3218	0.00108510993828619
Chr04_1000000-1099999_ld.txt.gz_avg.csv	893	0.00390929474371832
Chr04_10100000-10199999_ld.txt.gz_avg.csv	6785	0.000514579925485431
Chr04_10200000-10299999_ld.txt.gz_avg.csv	3453	0.00101100701794311
Chr04_10300000-10399999_ld.txt.gz_avg.csv	3909	0.000893210118092597
Chr04_10400000-10499999_ld.txt.gz_avg.csv	559	0.00624317839300554
Chr04_10500000-10599999_ld.txt.gz_avg.csv	611	0.00571800983877569
Chr04_10600000-10699999_ld.txt.gz_avg.csv	463	0.0075420772383119
Chr04_10700000-10799999_ld.txt.gz_avg.csv	66	0.0530554581304089
Chr04_10800000-10899999_ld.txt.gz_avg.csv	969	0.00360347339382066
Chr04_10900000-10999999_ld.txt.gz_avg.csv	40	0.0878701102238457
Chr04_11100000-11199999_ld.txt.gz_avg.csv	123	0.028410644226513
Chr04_11500000-11599999_ld.txt.gz_avg.csv	116	0.030201505889585
Chr04_11600000-11699999_ld.txt.gz_avg.csv	1448	0.00241076332557684
Chr04_11700000-11799999_ld.txt.gz_avg.csv	861	0.00405640357317341
Chr04_11800000-11899999_ld.txt.gz_avg.csv	2664	0.00131080818914364
Chr04_11900000-11999999_ld.txt.gz_avg.csv	193	0.0181241855220735
Chr04_12000000-12099999_ld.txt.gz_avg.csv	1151	0.00303211279247088
Chr04_12100000-12199999_ld.txt.gz_avg.csv	387	0.00901521748061418
Chr04_12200000-12299999_ld.txt.gz_avg.csv	4804	0.000726801475451959
Chr04_12300000-12399999_ld.txt.gz_avg.csv	191	0.0182546684199561
Chr04_12400000-12499999_ld.txt.gz_avg.csv	4025	0.000867392846986194
Chr04_12500000-12599999_ld.txt.gz_avg.csv	394	0.00886395658005179
Chr04_12600000-12699999_ld.txt.gz_avg.csv	1223	0.002854674368223
Chr04_12700000-12799999_ld.txt.gz_avg.csv	352	0.00992804013962578
Chr04_12800000-12899999_ld.txt.gz_avg.csv	1242	0.00281120823087124
Chr04_12900000-12999999_ld.txt.gz_avg.csv	278	0.0125565578577264
