file_name	ld	C
Chr03_0-99999_ld.txt.gz_avg.csv	NA	3.69864084928557e-05
Chr03_1000000-1099999_ld.txt.gz_avg.csv	9371	0.000372568407813384
Chr03_100000-199999_ld.txt.gz_avg.csv	1228	0.00284235620881426
Chr03_10300000-10399999_ld.txt.gz_avg.csv	985	0.00354283534093316
Chr03_10400000-10499999_ld.txt.gz_avg.csv	21961	0.000158985947779602
Chr03_10500000-10599999_ld.txt.gz_avg.csv	25348	0.000137739319176425
Chr03_10600000-10699999_ld.txt.gz_avg.csv	28523	0.000122407301970892
Chr03_10700000-10799999_ld.txt.gz_avg.csv	6915	0.000504936072380808
Chr03_10800000-10899999_ld.txt.gz_avg.csv	6531	0.000534577547263796
Chr03_10900000-10999999_ld.txt.gz_avg.csv	565	0.00618393883471375
Chr03_11000000-11099999_ld.txt.gz_avg.csv	1743	0.00200356595635559
Chr03_1100000-1199999_ld.txt.gz_avg.csv	29525	0.000118253411761676
Chr03_11100000-11199999_ld.txt.gz_avg.csv	NA	6.94930062253078e-05
Chr03_11200000-11299999_ld.txt.gz_avg.csv	1891	0.00184638224410014
Chr03_11300000-11399999_ld.txt.gz_avg.csv	2989	0.00116808706374928
Chr03_11400000-11499999_ld.txt.gz_avg.csv	18733	0.000186381566056695
Chr03_11500000-11599999_ld.txt.gz_avg.csv	9325	0.000374416003172761
Chr03_11600000-11699999_ld.txt.gz_avg.csv	19333	0.000180599547164345
Chr03_11700000-11799999_ld.txt.gz_avg.csv	7071	0.000493788196006808
Chr03_11800000-11899999_ld.txt.gz_avg.csv	17440	0.000200196489359818
Chr03_11900000-11999999_ld.txt.gz_avg.csv	11426	0.000305582596386455
Chr03_12000000-12099999_ld.txt.gz_avg.csv	23374	0.000149374666336638
Chr03_1200000-1299999_ld.txt.gz_avg.csv	44617	-0.000143289927720744
Chr03_12100000-12199999_ld.txt.gz_avg.csv	13967	0.000249984278780118
Chr03_12200000-12299999_ld.txt.gz_avg.csv	5890	0.000592762712931273
Chr03_12300000-12399999_ld.txt.gz_avg.csv	7701	0.000453377125380542
Chr03_12400000-12499999_ld.txt.gz_avg.csv	755	0.00462431506327411
Chr03_12500000-12599999_ld.txt.gz_avg.csv	3069	0.00113754048357132
Chr03_12600000-12699999_ld.txt.gz_avg.csv	13632	0.000256124105252217
Chr03_12700000-12799999_ld.txt.gz_avg.csv	1942	0.00179829533427403
Chr03_12800000-12899999_ld.txt.gz_avg.csv	7050	0.000495217665606515
Chr03_12900000-12999999_ld.txt.gz_avg.csv	21676	0.0001610752856307
Chr03_13000000-13099999_ld.txt.gz_avg.csv	11220	0.000311181151794039
Chr03_1300000-1399999_ld.txt.gz_avg.csv	7302	0.000478180025809403
Chr03_13100000-13199999_ld.txt.gz_avg.csv	1031	0.00338651387626762
Chr03_13200000-13299999_ld.txt.gz_avg.csv	7452	0.00046854879995631
Chr03_13300000-13399999_ld.txt.gz_avg.csv	8801	0.000396689959153553
Chr03_13400000-13499999_ld.txt.gz_avg.csv	17482	0.000199715940956317
Chr03_13500000-13599999_ld.txt.gz_avg.csv	6578	0.000530784854892491
Chr03_13700000-13799999_ld.txt.gz_avg.csv	6636	0.000526160700479156
Chr03_13800000-13899999_ld.txt.gz_avg.csv	24123	0.000144732990657414
Chr03_13900000-13999999_ld.txt.gz_avg.csv	3792	0.000920744422959004
Chr03_14000000-14099999_ld.txt.gz_avg.csv	6756	0.000516807687512429
