chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr02	0	180000	520	2.8394475172866784e-08	1.6028121054368605e-08	3.939025119590403e-08
Chr02	180000	360000	625	1.4646291807012822e-08	6.897387089127015e-09	2.6950928849616683e-08
Chr02	360000	540000	393	2.341630961779362e-08	1.1568328133002017e-08	3.633021778284007e-08
Chr02	540000	720000	524	2.9144902758248144e-08	1.7038165634318966e-08	3.955981755550024e-08
Chr02	720000	900000	656	1.621754592051517e-08	7.580545561157954e-09	2.830000397679911e-08
Chr02	900000	1080000	504	2.585095190512321e-08	1.495073610848452e-08	3.745557077096906e-08
Chr02	1080000	1260000	386	1.429819548558583e-08	6.846382496695748e-09	2.5524614746464912e-08
Chr02	1260000	1440000	973	1.3475930786682968e-08	5.9248911708778014e-09	2.442553982837126e-08
Chr02	1440000	1620000	675	3.206938363009165e-08	1.9510833341503327e-08	4.161491457354721e-08
Chr02	1620000	1800000	633	2.9012884495361738e-08	1.690614737143256e-08	3.942779929261383e-08
Chr02	1800000	1980000	759	1.2839564219919511e-08	5.722941284520348e-09	2.4458673716682768e-08
Chr02	2340000	2520000	1019	2.6677999223640745e-08	1.4672062489968515e-08	3.8811287109159225e-08
Chr02	2520000	2700000	772	3.0492507498287174e-08	1.8097658884137098e-08	3.9680876674914195e-08
Chr02	2700000	2880000	556	4.6843174810926686e-08	3.698988116326084e-08	5.155560356925114e-08
Chr02	2880000	3060000	200	1.0654320716745934e-08	4.650663811794408e-09	2.0248331280519663e-08
Chr02	3060000	3240000	1008	4.985950849548655e-08	3.9069101483135536e-08	5.4530019939746774e-08
Chr02	3240000	3420000	548	4.942346686517105e-08	3.8633059852820037e-08	5.4093978309431274e-08
Chr02	3420000	3600000	726	5.0068962126953805e-08	3.9278555114602794e-08	5.473947357121403e-08
Chr02	3600000	3780000	584	1.5421672615735396e-08	7.804046796712364e-09	2.683811596197032e-08
Chr02	3960000	4140000	1059	1.5903602013416833e-08	7.303295502019739e-09	2.808998889080543e-08
Chr02	4140000	4320000	305	4.756424150429829e-09	8.944088650801437e-10	1.0648338173766935e-08
Chr02	4320000	4500000	838	1.7324563386603834e-08	8.072741056134439e-09	3.047999817257575e-08
Chr02	4500000	4680000	293	1.3687552212400497e-08	6.759473568292116e-09	2.6465846945851428e-08
Chr02	4680000	4860000	483	6.4936387837190084e-09	2.0090872980017613e-09	1.387150221502054e-08
Chr02	4860000	5040000	408	4.610771593399378e-09	5.847271178191858e-10	1.0154320857474788e-08
Chr02	5220000	5400000	67	1.966869266937929e-09	0	6.611229008172823e-09
Chr02	5400000	5580000	774	1.3514759164699765e-08	6.586680520591383e-09	2.6293053898150697e-08
Chr02	5580000	5760000	274	1.562519146854626e-08	7.024884957149167e-09	2.781157834593486e-08
Chr02	5760000	5940000	454	4.088162027397436e-08	2.7486484029320536e-08	4.70490674491615e-08
Chr02	5940000	6120000	885	2.2753600418157347e-08	1.2425322918241519e-08	3.601666528675342e-08
Chr02	6120000	6300000	862	2.328574635467175e-08	1.2956006291352201e-08	3.599344791237326e-08
Chr02	6300000	6480000	775	1.3339010481079646e-08	6.410931836971264e-09	2.611730521453058e-08
Chr02	6480000	6660000	165	1.6215121523962454e-09	0	5.497922811527823e-09
Chr02	7020000	7200000	144	1.2249178977890078e-08	5.625848738071208e-09	2.29836885702151e-08
Chr02	7200000	7380000	1385	2.2064628396184987e-08	1.1981504526998237e-08	3.5337147746423086e-08
Chr02	7380000	7560000	669	1.2057716870542052e-08	5.469976783770065e-09	2.2807750977873936e-08
Chr02	7560000	7740000	899	2.2138273698740226e-08	1.2055149829553477e-08	3.541079304897832e-08
Chr02	7740000	7920000	684	1.4687708069258084e-08	6.938803351372277e-09	2.6992345111861946e-08
Chr02	7920000	8100000	785	1.030917359398748e-08	4.305516689035953e-09	1.9903184157761212e-08
Chr02	8100000	8280000	1351	3.0080254873823835e-08	1.768540625967376e-08	3.9268624050450856e-08
Chr02	8280000	8460000	279	8.569416755972873e-09	3.4801703094848682e-09	1.659816233545317e-08
Chr02	8460000	8640000	107	8.508048889925914e-09	3.41880244343791e-09	1.6536794469406216e-08
Chr02	8640000	8820000	337	1.7071531319128396e-08	7.819708988659001e-09	3.022696610510032e-08
Chr02	8820000	9000000	45	1.6466261424058874e-09	0	5.523036801537465e-09
Chr02	9180000	9360000	331	9.978607544909445e-09	4.5520098403818654e-09	2.0202927557762116e-08
Chr02	9360000	9540000	853	1.0876229688397678e-08	4.70591587295204e-09	2.0331823995936852e-08
Chr02	9540000	9720000	315	1.3679252386374936e-08	6.1282127705697695e-09	2.4628861428063228e-08
Chr02	9720000	9900000	897	2.4604531074672853e-08	1.3428571805534351e-08	3.7112796964394164e-08
Chr02	9900000	10080000	536	2.4142645672942162e-08	1.296668640380366e-08	3.6650911562663476e-08
Chr02	10080000	10260000	514	3.941924660947768e-08	2.724629676135612e-08	4.604236306475093e-08
Chr02	10260000	10440000	524	1.8442860900991686e-08	9.055213530418282e-09	2.99569244702429e-08
Chr02	10440000	10620000	440	2.1245304287480508e-08	1.1362712942213363e-08	3.351396255456996e-08
Chr02	10980000	11160000	128	6.018925188378324e-09	1.978858418361432e-09	1.2972916748743904e-08
Chr02	11160000	11340000	349	2.2048080868091317e-08	1.1315468358257389e-08	3.4881081752262814e-08
Chr02	11340000	11520000	41	1.0377094633842485e-08	4.373437728890958e-09	1.9971105197616215e-08
Chr02	11520000	11700000	257	1.657919446780186e-08	8.124758072390978e-09	2.87547664850719e-08
Chr02	11700000	11880000	616	1.8627926927548137e-08	9.240279556974733e-09	3.014199049679935e-08
Chr02	11880000	12060000	310	1.559111435778436e-08	7.97348853876133e-09	2.7007557704019286e-08
Chr02	12060000	12240000	152	6.435884588017611e-09	1.9513331023003635e-09	1.3813748019319142e-08
Chr02	12240000	12420000	54	3.825541951715166e-09	3.231709362860036e-10	9.46267606677034e-09
Chr02	12420000	12600000	108	7.942325701616695e-09	3.015244647354379e-09	1.6596091583277698e-08
Chr02	12600000	12780000	638	1.8132349186233973e-08	9.076214011133351e-09	3.0670012893468934e-08
Chr02	13140000	13320000	364	1.0676633837172894e-08	4.5063200217272556e-09	2.0132228144712066e-08
Chr02	13320000	13500000	510	8.401780150943332e-09	3.312533704455327e-09	1.643052573042363e-08
Chr02	13500000	13680000	341	8.390825363631669e-09	3.301578917143664e-09	1.6419570943111967e-08
Chr02	13680000	13860000	607	4.423980635053937e-08	3.2155419925679503e-08	4.932178874100402e-08
Chr02	13860000	14040000	1115	1.535028055041689e-08	7.732654731393858e-09	2.6766723896651815e-08
Chr02	14040000	14220000	817	1.6786332067386837e-09	0	6.322992947973578e-09
Chr02	14220000	14400000	1208	9.035348470042645e-09	3.5455641984253633e-09	1.839104202324618e-08
Chr02	14400000	14580000	1034	2.0692612640584645e-08	1.0783060817023188e-08	3.331584008169553e-08
Chr02	14580000	14760000	1072	3.811098803182094e-08	2.5321166207976693e-08	4.548695871050118e-08
Chr02	14760000	14940000	324	3.717621382954355e-09	6.208191182862035e-11	8.957178926344916e-09
Chr02	15660000	15840000	327	2.753810295614825e-09	0	7.40467776453978e-09
Chr02	15840000	16020000	670	1.5696786463191033e-08	7.096479951793939e-09	2.788317334057963e-08
Chr02	16200000	16380000	552	2.2133656632029328e-08	1.2050532762842579e-08	3.540617598226743e-08
Chr02	16380000	16560000	614	1.1108017432827736e-08	4.937703617382098e-09	2.056361174036691e-08
Chr02	16560000	16740000	330	9.080252739284985e-09	3.5904684676677034e-09	1.843594629248852e-08
Chr02	16920000	17100000	1290	1.1828701361468728e-08	5.240961274696741e-09	2.2578735468800613e-08
Chr02	17100000	17280000	1363	2.654124226380918e-08	1.453530553013695e-08	3.8674530149327657e-08
Chr02	17280000	17460000	1325	1.878456077243365e-08	9.396913401860248e-09	3.029862434168487e-08
Chr02	17460000	17640000	739	2.1932298437190398e-08	1.119968592735647e-08	3.47652993213619e-08
Chr02	17640000	17820000	1296	4.8319464505301455e-08	3.866856540320319e-08	5.317265932909655e-08
Chr02	17820000	18000000	460	7.253911929387628e-09	1.9675851308617082e-09	1.5651569165646364e-08
Chr02	18000000	18180000	848	1.6098421808322587e-08	7.498115296925493e-09	2.8284808685711185e-08
Chr02	18180000	18360000	1133	3.052804050822407e-08	1.8133191894073993e-08	3.971640968485109e-08
Chr02	18540000	18720000	93	9.698896214566741e-09	4.272298510039161e-09	1.9923216227419415e-08
Chr02	18720000	18900000	106	6.905108994374945e-09	2.3212204367561242e-09	1.4032025451364762e-08
Chr02	18900000	19080000	645	1.5177017963312703e-08	7.559392144289671e-09	2.6593461309547628e-08
Chr02	19080000	19260000	642	6.046623767798655e-09	2.0065569977817626e-09	1.3000615328164234e-08
Chr02	19260000	19440000	1073	9.892823629882932e-09	4.4662259253553516e-09	2.0117143642735605e-08
Chr02	19440000	19620000	1152	2.992893569371031e-08	1.7804904803362227e-08	4.035596622160338e-08
Chr02	19620000	19800000	1559	4.8286457498484405e-08	3.863555839638614e-08	5.31396523222795e-08
Chr02	19800000	19980000	823	2.8622918860105512e-08	1.6516181736176334e-08	3.903783365735761e-08
Chr02	19980000	20160000	812	3.591409021117082e-08	2.3283968773575145e-08	4.366216439341637e-08
Chr02	20160000	20340000	1467	4.906388798610067e-08	3.827348097374966e-08	5.37343994303609e-08
Chr02	20340000	20520000	1024	3.497622357253863e-08	2.1494870782870406e-08	4.278903548107496e-08
Chr02	20520000	20700000	747	4.957803278380501e-08	3.8787625771453997e-08	5.4248544228065234e-08
