chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr04	534000	712000	262	1.2212007623420896e-08	6.153341077182795e-09	2.305831680755244e-08
Chr04	712000	890000	660	4.186691310211938e-08	2.8957387742302783e-08	4.758174020255307e-08
Chr04	890000	1068000	284	2.1913993879183242e-08	1.0579083091430736e-08	3.518485793130055e-08
Chr04	1068000	1246000	66	2.116417068809239e-09	0	5.897940740784385e-09
Chr04	1246000	1424000	152	7.250888369000062e-09	3.0483964589786403e-09	1.390526774985495e-08
Chr04	1424000	1602000	549	1.0111323747491759e-08	4.026392033435207e-09	1.8821978789202177e-08
Chr04	1602000	1780000	394	1.4781426032764146e-08	7.071695889573606e-09	2.8254285127795852e-08
Chr04	1780000	1958000	183	1.9906236096097663e-08	1.0408927445467631e-08	3.351734220496606e-08
Chr04	1958000	2136000	134	9.897929845783967e-10	0	3.8543220429779085e-09
Chr04	2136000	2314000	436	1.9911426383482516e-08	1.0414117732852483e-08	3.3522532492350915e-08
Chr04	2314000	2492000	611	9.015348549630035e-09	3.830555510282211e-09	1.6838842091521968e-08
Chr04	2492000	2670000	256	8.63715529581883e-09	3.875022563224648e-09	1.6161870457896033e-08
Chr04	2670000	2848000	452	4.641745466313513e-09	1.1747764433330203e-09	9.756301556071596e-09
Chr04	2848000	3026000	870	1.2837962733297663e-08	6.43659121155064e-09	2.4179326625767413e-08
Chr04	3026000	3204000	1095	1.075268860817936e-08	4.6720388022841835e-09	2.126515621570569e-08
Chr04	3204000	3382000	1462	1.3336612579250893e-08	6.1635799225132605e-09	2.3975040717671754e-08
Chr04	3382000	3560000	123	9.28713037107453e-09	3.9537108872417175e-09	1.8480695302638953e-08
Chr04	3916000	4094000	183	4.486710775787309e-09	1.019741752806816e-09	9.601266865545391e-09
Chr04	4094000	4272000	1027	1.2200981127359305e-08	6.142314581121205e-09	2.304729031149085e-08
Chr04	4272000	4450000	339	1.0119014539641254e-08	4.034082825584702e-09	1.882966958135167e-08
Chr04	4450000	4628000	154	6.7729609349013586e-09	2.5704690248799366e-09	1.3427340315756246e-08
Chr04	4628000	4806000	521	1.1823708241304644e-08	5.7831622667763445e-09	2.2341148804211794e-08
Chr04	4806000	4984000	41	3.581553922948148e-10	0	3.0206110260343835e-09
Chr04	4984000	5162000	929	1.0080453632661488e-08	3.995521918604937e-09	1.8791108674371906e-08
Chr04	5162000	5340000	1569	2.878779121861676e-08	1.5770855378290277e-08	3.772841998927625e-08
Chr04	5340000	5518000	1028	7.433936436175497e-09	2.7951797240923605e-09	1.4674008444760725e-08
Chr04	5696000	5874000	636	1.2576988802079695e-08	6.518322255841594e-09	2.3423297986211236e-08
Chr04	5874000	6052000	319	2.5733217717218613e-08	1.3964038574856195e-08	3.81303243473651e-08
Chr04	6052000	6230000	950	2.120948902937577e-08	1.1259214913609337e-08	3.4669419177605434e-08
Chr04	6230000	6408000	966	2.1860385739764783e-08	1.1940067683853246e-08	3.47480702593339e-08
Chr04	6408000	6586000	1522	1.2236419374111944e-08	6.177752827873844e-09	2.3082728558243484e-08
Chr04	6586000	6764000	647	9.519044124588544e-09	4.185624640755731e-09	1.8712609056152965e-08
Chr04	6764000	6942000	917	2.6514227281398236e-08	1.3709679659195503e-08	3.855093429028716e-08
Chr04	6942000	7120000	825	2.8766757023813167e-08	1.6733791555335072e-08	3.973302820383719e-08
Chr04	7120000	7298000	400	7.811423468849618e-09	2.9594295955047224e-09	1.520180506443408e-08
Chr04	7298000	7476000	580	1.4198601678777478e-08	6.38733777640884e-09	2.4838002194932226e-08
Chr04	7476000	7654000	640	1.937266415283593e-08	1.0498670524025237e-08	3.287346436395514e-08
Chr04	7654000	7832000	286	2.314156958106007e-08	1.2439603534371133e-08	3.611665405456999e-08
Chr04	8188000	8366000	91	8.528231407004732e-09	3.76609867441055e-09	1.6052946569081932e-08
Chr04	8366000	8544000	857	2.8934027459587545e-08	1.591709161926106e-08	3.787465623024703e-08
Chr04	8544000	8722000	1149	4.6986164013101675e-08	3.6564333236948903e-08	5.12453531034071e-08
Chr04	8722000	8900000	580	1.4308615400625454e-08	6.497351498256816e-09	2.4948015916780202e-08
Chr04	8900000	9078000	163	2.7670063863487476e-09	0	6.856234053940646e-09
Chr04	9078000	9256000	575	2.5328467130990228e-08	1.4424315771364925e-08	3.799372202028938e-08
Chr04	9256000	9434000	105	7.045962666352629e-09	2.4072059542694927e-09	1.4286034674937858e-08
Chr04	9434000	9612000	1045	3.4812177877881094e-08	2.1943093679595177e-08	4.25906618681317e-08
Chr04	9612000	9790000	703	9.717226269718792e-09	4.458511561584798e-09	2.032743458166405e-08
Chr04	9790000	9968000	1253	1.1729576034952661e-08	5.689030060424362e-09	2.2247016597859815e-08
Chr04	9968000	10146000	433	9.025039915347166e-09	3.840246875999342e-09	1.68485334572391e-08
Chr04	10146000	10324000	1075	2.1601889057288185e-08	1.1681571001376647e-08	3.44895735768573e-08
Chr04	10324000	10502000	701	1.166207259166282e-08	5.6215266171345214e-09	2.217951315456997e-08
Chr04	10502000	10680000	570	1.7757341918026475e-08	9.596123528047178e-09	3.1573290481005e-08
Chr04	10680000	10858000	346	6.5713825873073446e-09	2.472644438424059e-09	1.289745385413406e-08
Chr04	10858000	11036000	264	6.414652035097586e-09	2.3159138862143003e-09	1.2740723301924301e-08
Chr04	11570000	11748000	763	1.0955611444944881e-08	4.874961639049704e-09	2.146807905247121e-08
Chr04	11748000	11926000	786	1.2648686065478865e-08	6.590019519240765e-09	2.3494995249610407e-08
Chr04	11926000	12104000	1258	1.4522544853119052e-08	6.812814709928512e-09	2.7995403948150757e-08
Chr04	12104000	12282000	651	3.305817483823874e-08	1.955800909737364e-08	4.1382036971136116e-08
Chr04	12282000	12460000	874	8.686849645092484e-09	3.924716912498302e-09	1.6211564807169684e-08
Chr04	12460000	12638000	580	2.468658148303758e-08	1.3739936381553673e-08	3.7768737286127827e-08
Chr04	12638000	12816000	499	1.3294661671629573e-08	6.274077069072295e-09	2.5780640233811827e-08
Chr04	12816000	12994000	537	3.905001323972605e-08	2.6250821089145043e-08	4.496468323794537e-08
Chr04	12994000	13172000	285	1.1319623846541998e-08	5.1602626032788916e-09	2.1698104188341442e-08
Chr04	13172000	13350000	421	1.4244305066271315e-08	6.433041163902677e-09	2.4883705582426063e-08
Chr04	13350000	13528000	732	3.246434349561675e-08	1.9540169631168645e-08	4.1094466423016705e-08
Chr04	13528000	13706000	1454	4.2908508612704974e-08	3.089173872243874e-08	4.8014982611910694e-08
Chr04	13706000	13884000	563	4.179987648762131e-08	2.889035112780471e-08	4.7514703588055e-08
