chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr03	0	120000	69	6.183358884003722e-09	3.125095217931155e-10	1.5641690957112696e-08
Chr03	120000	240000	344	1.4196461200312782e-08	4.216844245276873e-09	3.142697759177711e-08
Chr03	240000	360000	399	1.4028501848643877e-08	3.913573176221625e-09	2.945617254515451e-08
Chr03	360000	480000	827	2.1450686816599313e-09	0	7.943386285493351e-09
Chr03	480000	600000	501	5.348882450655085e-09	0	1.5519003373847e-08
Chr03	600000	720000	384	3.507797453612858e-08	2.0072541595488418e-08	4.341315366081409e-08
Chr03	720000	840000	174	4.640506409022766e-08	3.314004429652091e-08	5.156488705911972e-08
Chr03	840000	960000	100	1.0094198163433892e-08	2.273977825472078e-09	2.35264600883955e-08
Chr03	960000	1080000	574	1.7630984183931228e-08	5.623858445808547e-09	3.3529512189140525e-08
Chr03	1080000	1200000	412	3.84597354128445e-08	2.4985532592681628e-08	4.599183817656324e-08
Chr03	1200000	1320000	64	7.957781469068492e-09	1.6221134788258367e-09	1.9557992483053056e-08
Chr03	1320000	1440000	580	3.303104893429222e-08	1.6871093338396438e-08	4.270862944902533e-08
Chr03	1440000	1560000	341	1.3001485086667128e-08	3.2364914285436847e-09	2.8297369379165965e-08
Chr03	1560000	1680000	377	2.417448665206958e-08	8.431267901206316e-09	3.623321489024302e-08
Chr03	1680000	1800000	130	1.1865234900733717e-08	2.9805221130291867e-09	2.666611342352526e-08
Chr03	1800000	1920000	477	2.0224405704604135e-08	6.533118134265362e-09	3.515788255970984e-08
Chr03	1920000	2040000	344	1.6469362231287375e-08	4.59083651268689e-09	3.167240887510647e-08
Chr03	2040000	2160000	534	1.1854998365717205e-08	2.9702855780126753e-09	2.6655876888508747e-08
Chr03	2160000	2280000	649	3.2930049980269235e-08	1.6770094384373454e-08	4.260763049500234e-08
Chr03	2280000	2400000	409	1.324563352331683e-08	3.529464320783011e-09	2.79451607631866e-08
Chr03	2640000	2760000	521	2.106225490548861e-08	7.11973858623447e-09	3.525186368234864e-08
Chr03	2760000	2880000	484	4.277937004004214e-08	2.9766519198721384e-08	4.854206720394457e-08
Chr03	2880000	3000000	621	2.2074216448101845e-08	7.880797430230212e-09	3.633913387316825e-08
Chr03	3000000	3120000	577	1.960529758475914e-08	5.914010014420366e-09	3.453877443986485e-08
Chr03	3120000	3240000	199	4.473128559221453e-11	0	3.4756603819740864e-09
Chr03	3240000	3360000	195	9.406471416742747e-09	1.5862510787809337e-09	2.2838733341704355e-08
Chr03	3360000	3480000	349	2.158476152214671e-08	7.391342504275078e-09	3.5849678947213125e-08
Chr03	3480000	3600000	376	5.560329076971017e-09	8.790691710203341e-11	1.5730450000162932e-08
Chr03	3600000	3720000	194	2.5837480575268493e-08	1.0525007241517861e-08	3.763749167683886e-08
Chr03	3720000	3840000	284	1.2656927717634474e-08	2.940758515100654e-09	2.7356454957504244e-08
Chr03	3840000	3960000	553	1.0669445406104403e-08	2.895919183383643e-09	2.5244836344735878e-08
Chr03	3960000	4080000	470	1.2254204698747696e-08	3.604128265833207e-09	2.8099338970078308e-08
Chr03	4200000	4320000	540	1.9301535292222605e-08	6.299855914655917e-09	3.472551196586786e-08
Chr03	4320000	4440000	648	3.584138706069829e-08	2.0634118993668193e-08	4.326042693203525e-08
Chr03	5040000	5160000	45	8.315603118368977e-09	1.9443437316296523e-09	2.079876064825458e-08
