chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr10	0	153000	662	1.37425156715327e-08	6.6908240853198176e-09	2.5755819134653603e-08
Chr10	153000	306000	283	2.578800904890326e-08	1.3758381443744238e-08	3.7581641075427655e-08
Chr10	306000	459000	481	1.527712516475476e-08	7.524145883959656e-09	2.8901778925512368e-08
Chr10	459000	612000	648	2.972146020081741e-08	1.6687591816235318e-08	3.934768384124172e-08
Chr10	612000	765000	270	4.37362046673619e-09	1.1671745579484757e-09	9.47445590965336e-09
Chr10	765000	918000	128	6.0534084643681785e-09	2.505281116882404e-09	1.2488858392878372e-08
Chr10	918000	1071000	609	9.457090417072666e-09	4.342114996078183e-09	1.8282266740130014e-08
Chr10	1071000	1224000	238	6.883967021491325e-09	2.824353975765329e-09	1.35184470091019e-08
Chr10	1224000	1377000	1017	3.1395487000321076e-08	1.8147506509915978e-08	4.033328381408935e-08
Chr10	1377000	1530000	615	2.726748982051888e-08	1.5271530039444063e-08	3.797968806007859e-08
Chr10	1530000	1683000	646	3.803957794217098e-08	2.675261515554354e-08	4.379601522457137e-08
Chr10	1683000	1836000	503	4.487593460511848e-08	3.32799111303382e-08	4.874895633067185e-08
Chr10	1836000	1989000	509	3.27899420004359e-08	2.076436226842466e-08	4.0988922605991913e-08
Chr10	1989000	2142000	551	3.8530038345616786e-08	2.589955759544142e-08	4.3948793745560864e-08
Chr10	2142000	2295000	603	1.801773371528057e-08	9.296115332224275e-09	3.1902482887912946e-08
Chr10	2295000	2448000	329	2.1431270419986406e-08	1.1456937149551452e-08	3.470008393458615e-08
Chr10	2448000	2601000	546	2.1385210091505548e-08	1.1410876821070594e-08	3.465402360610529e-08
Chr10	2601000	2754000	603	1.8268632414808907e-08	9.547014031752612e-09	3.2153381587441287e-08
Chr10	2754000	2907000	849	2.2515689141360274e-08	1.1553951557057309e-08	3.524120240672613e-08
Chr10	2907000	3060000	546	2.825607148182081e-08	1.5620994896821626e-08	3.8971387049997985e-08
Chr10	3060000	3213000	532	5.109955556014892e-08	4.152195808948203e-08	5.450640867088122e-08
Chr10	3213000	3366000	1054	3.872798562637343e-08	2.4777950810183152e-08	4.377408321060046e-08
Chr10	3366000	3519000	587	5.197185413340928e-08	4.239425666274239e-08	5.537870724414158e-08
Chr10	3519000	3672000	794	1.0924698273351439e-08	5.501258931284312e-09	2.0471651057230176e-08
Chr10	3672000	3825000	1021	3.99081649333044e-08	2.746090415565616e-08	4.4721356023440513e-08
Chr10	3825000	3978000	636	3.617082690216766e-08	2.2196460793441064e-08	4.275639019685973e-08
Chr10	3978000	4131000	889	1.904142798616082e-08	9.939290320354568e-09	3.2456718375834183e-08
Chr10	4131000	4284000	680	1.5761524452416427e-08	8.288613229255576e-09	2.8953652464623572e-08
Chr10	4284000	4437000	659	2.4656116095005224e-08	1.3423885527134962e-08	3.699957150834914e-08
Chr10	4437000	4590000	604	4.917878280740692e-08	3.9601185336740034e-08	5.2585635918139224e-08
Chr10	4590000	4743000	141	1.1144539738565693e-08	5.5503913496002574e-09	2.1416723508820318e-08
Chr10	4743000	4896000	154	7.81354652357521e-09	3.551183172415618e-09	1.5855645510324337e-08
Chr10	4896000	5049000	138	1.2723391234902669e-08	6.4898214412238295e-09	2.3734002635310934e-08
Chr10	5049000	5202000	764	4.5895721577771745e-08	3.4269356062999824e-08	4.9721155058868954e-08
Chr10	5202000	5355000	410	2.2843010241215063e-08	1.1881272656912097e-08	3.556852350658092e-08
Chr10	5355000	5508000	423	4.58831592846531e-08	3.425679376988118e-08	4.970859276575031e-08
Chr10	5508000	5661000	709	2.112598414645434e-08	1.1151650876019386e-08	3.439479766105408e-08
Chr10	5661000	5814000	417	2.8603514901144165e-08	1.595890323231137e-08	3.854648819030066e-08
Chr10	5814000	5967000	485	2.8917678137063346e-08	1.6208370797187938e-08	3.8440015722173905e-08
Chr10	5967000	6120000	290	2.144552571481635e-08	1.1471192444381397e-08	3.4714339229416096e-08
Chr10	6120000	6273000	216	1.3293221632621704e-08	6.3900903216015424e-09	2.5208756236067777e-08
Chr10	6273000	6426000	1109	4.14098319776722e-08	2.888026859085166e-08	4.5970710052882645e-08
Chr10	6426000	6579000	374	3.179390139376341e-08	1.8193764377196148e-08	3.9842345882414236e-08
Chr10	6579000	6732000	637	1.5398844951284873e-08	7.64586567048977e-09	2.9023498712042482e-08
Chr10	6732000	6885000	359	2.8642778251523865e-08	1.600770166652468e-08	3.935809381970104e-08
Chr10	6885000	7038000	544	2.076728338516355e-08	1.0488162674997538e-08	3.348599409201293e-08
Chr10	7038000	7191000	826	1.632353845294204e-08	8.142669248653641e-09	2.910207277252169e-08
Chr10	7191000	7344000	605	4.485771766932867e-08	3.3261694194548386e-08	4.8730739394882036e-08
Chr10	7344000	7497000	755	2.8414877500880407e-08	1.5779800915881223e-08	3.913019306905758e-08
Chr10	7497000	7650000	597	3.82589952994871e-08	2.5628514549311733e-08	4.367775069943118e-08
Chr10	7650000	7803000	742	2.1778552190986215e-08	1.1109470905877754e-08	3.491537786270857e-08
Chr10	7803000	7956000	680	1.6949147250579844e-08	8.449375763932354e-09	3.0409473881656054e-08
Chr10	7956000	8109000	536	2.976644682540876e-08	1.6732578440826667e-08	3.939267046583307e-08
Chr10	8109000	8262000	406	2.9748517708387582e-08	1.671464932380549e-08	3.9374741348811894e-08
Chr10	8262000	8415000	1071	2.6478550112334258e-08	1.599699928505495e-08	3.7670845114239255e-08
Chr10	8415000	8568000	739	9.731693491400603e-09	4.392331116943735e-09	1.917564209231851e-08
Chr10	8568000	8721000	1698	3.495463361283516e-09	6.721948534157781e-10	7.904216901302975e-09
Chr10	8721000	8874000	599	6.5369541784844875e-09	2.660718446092668e-09	1.3331441240351957e-08
Chr10	8874000	9027000	2101	1.589875932373291e-08	8.42584810057206e-09	2.9090887335940056e-08
Chr10	9027000	9180000	612	2.6459815988347273e-08	1.4449332980207046e-08	3.717378276877629e-08
Chr10	9180000	9333000	730	1.6085621270040735e-08	7.904752065752336e-09	2.8864155589620385e-08
Chr10	9333000	9486000	800	2.743625410558394e-08	1.4968002740889402e-08	3.802222833612091e-08
Chr10	9486000	9639000	1293	3.994675129929815e-08	2.749949052164991e-08	4.475994238943426e-08
Chr10	9639000	9792000	958	8.098384524059512e-09	3.836021172899919e-09	1.6140483510808635e-08
Chr10	9792000	9945000	968	2.2166261619900055e-08	1.1326042897237002e-08	3.482293688330058e-08
Chr10	9945000	10098000	646	4.082085943257264e-08	2.856470591827199e-08	4.5530182319781245e-08
Chr10	10098000	10251000	742	4.8585486168641604e-08	3.9007888697974715e-08	5.1992339279373905e-08
Chr10	10251000	10404000	729	4.3827354600055444e-08	3.258186748077303e-08	4.819082303107886e-08
Chr10	10404000	10557000	322	9.689318430039921e-09	4.349956055583053e-09	1.9133267030957826e-08
Chr10	10557000	10710000	809	2.4195122622896887e-08	1.2962892055026626e-08	3.6538578036240806e-08
Chr10	10710000	10863000	326	2.2866619063182365e-08	1.1904881478879399e-08	3.559213232854822e-08
Chr10	10863000	11016000	319	1.9076150692946748e-08	1.0136199602421493e-08	3.353871534992745e-08
Chr10	11016000	11169000	445	3.559210431495192e-08	2.2121851801537428e-08	4.2225628089675846e-08
Chr10	11169000	11322000	939	4.287334546304443e-08	3.0792416050638636e-08	4.7587508212097657e-08
Chr10	11322000	11475000	740	3.135312974218319e-08	1.8105149251778095e-08	4.029092655595147e-08
Chr10	11475000	11628000	970	6.555903589726764e-09	2.6796678573349445e-09	1.3350390651594234e-08
Chr10	11628000	11781000	446	2.231053109559805e-08	1.1470312372934998e-08	3.496720635899858e-08
Chr10	11781000	11934000	550	3.1476374671466744e-08	1.8228394181061646e-08	4.041417148523502e-08
Chr10	11934000	12087000	390	2.8945807652978e-08	1.6236500313102593e-08	3.846814523808857e-08
Chr10	12087000	12240000	561	1.7784589198372745e-08	9.718598345360451e-09	3.1927589480391385e-08
Chr10	12240000	12393000	769	1.6104108645262653e-08	7.923239440974254e-09	2.8882642964842303e-08
Chr10	12393000	12546000	705	3.2581273943227663e-08	1.8751067984984748e-08	4.051819617378353e-08
Chr10	12546000	12699000	773	3.61718349036873e-08	2.2197468794960704e-08	4.275739819837937e-08
Chr10	12699000	12852000	761	4.8948690564813697e-08	3.937109309414681e-08	5.2355543675546e-08
Chr10	12852000	13005000	828	1.8474409270029847e-08	9.752790886973552e-09	3.235915844266223e-08
Chr10	13005000	13158000	1351	1.991698890432415e-08	9.636509614242903e-09	3.2177676125368157e-08
Chr10	13158000	13311000	994	3.827493427053068e-08	2.5644453520355312e-08	4.369368967047476e-08
Chr10	13311000	13464000	681	1.1536266593212874e-08	5.9421182042474384e-09	2.18084503634675e-08
Chr10	13464000	13617000	221	1.710650781750236e-08	8.606736330854868e-09	3.056683444857857e-08
Chr10	13617000	13770000	564	4.732210860625449e-08	3.783081223518755e-08	5.091419097114388e-08
Chr10	13770000	13923000	559	3.5839182533389815e-08	2.1864816424663216e-08	4.242474582808188e-08
Chr10	13923000	14076000	1090	1.58447697789247e-08	8.371858555763848e-09	2.9036897791131844e-08
Chr10	14076000	14229000	1589	2.447110521558183e-08	1.323887464771157e-08	3.681456062892574e-08
Chr10	14229000	14382000	1207	3.125710933165515e-08	1.8009128841250055e-08	4.019490614542343e-08
Chr10	14382000	14535000	701	2.738912982259749e-08	1.492087845790295e-08	3.7975104053134464e-08
Chr10	14535000	14688000	729	4.784497388513369e-08	3.7518975073566984e-08	5.139493243447628e-08
Chr10	14688000	14841000	1758	5.075109562354758e-08	4.117349815288069e-08	5.415794873427988e-08
