chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr11	0	164000	70	2.2299766350534563e-09	0	6.381729576492667e-09
Chr11	164000	328000	691	2.01744554048703e-08	9.952750500147671e-09	3.3420391042099714e-08
Chr11	328000	492000	264	2.151125014709359e-08	1.0794501747285295e-08	3.5369025696391045e-08
Chr11	492000	656000	495	1.7715757604847394e-08	8.611509738138236e-09	3.06643035736302e-08
Chr11	656000	820000	799	1.4596740703875844e-08	6.240314575034267e-09	2.6942146290575894e-08
Chr11	820000	984000	558	1.5550974698945578e-08	7.417079186260293e-09	2.7730768672333663e-08
Chr11	984000	1148000	1371	2.017573057304508e-08	9.459721848224711e-09	3.301036241924867e-08
Chr11	1148000	1312000	394	2.653650752515417e-08	1.4643286406101615e-08	3.8204317621026426e-08
Chr11	1312000	1476000	1178	4.101489716047623e-08	2.9283404227822268e-08	4.7314908073428076e-08
Chr11	1476000	1640000	514	8.147222816401734e-09	2.8983766586890292e-09	1.6466863570497036e-08
Chr11	1640000	1804000	481	8.42293804649342e-09	3.1740918887807156e-09	1.6742578800588725e-08
Chr11	1804000	1968000	149	2.883863189248609e-09	0	7.2770609059719115e-09
Chr11	1968000	2132000	704	2.0507277993376552e-08	9.791269268556183e-09	3.334190983958014e-08
Chr11	2132000	2296000	556	1.1369755014471829e-08	4.550179088284958e-09	2.1260788695458366e-08
Chr11	2296000	2460000	403	1.4644889409917734e-08	6.2884632810761576e-09	2.6990294996617784e-08
Chr11	2460000	2624000	59	7.2876700717074745e-09	2.8485075230435302e-09	1.4728268342554443e-08
Chr11	2624000	2788000	519	1.7791833900740806e-08	7.692991982469544e-09	3.0527899702728965e-08
Chr11	2788000	2952000	912	5.347034313802625e-09	1.5261253023932131e-09	1.177858480598343e-08
Chr11	2952000	3116000	1038	8.26666207053883e-09	3.0178159128261246e-09	1.658630282463413e-08
Chr11	3116000	3280000	764	1.1298150526658846e-08	4.478574600471975e-09	2.1189184207645383e-08
Chr11	3280000	3444000	1217	1.7828257606543424e-08	8.724009739834266e-09	3.077680357532623e-08
Chr11	3444000	3608000	60	1.401477958717693e-09	0	4.829257796467915e-09
Chr11	3608000	3772000	62	0	0	2.7954385917183798e-09
Chr11	3936000	4100000	276	0	0	2.7954385917183798e-09
Chr11	4100000	4264000	407	1.120457618199234e-08	4.385000255805469e-09	2.1095609862978875e-08
Chr11	4428000	4592000	275	1.63095662075272e-08	8.409396666751763e-09	2.8864658639891944e-08
Chr11	4592000	4756000	898	4.823669676578123e-08	3.742572740160898e-08	5.27014984497045e-08
Chr11	4756000	4920000	653	2.061886457684214e-08	1.0397159672119512e-08	3.386480021407156e-08
Chr11	4920000	5084000	625	1.6482616380316033e-08	8.582446839540595e-09	2.9037708812680776e-08
Chr11	5084000	5248000	420	2.8807996602696898e-08	1.7092974539155984e-08	3.971624193192996e-08
Chr11	5248000	5412000	80	1.1194069600994426e-08	4.848897257891481e-09	2.101420563866926e-08
Chr11	6396000	6560000	43	8.247233348382032e-09	2.9983871906693265e-09	1.6566874102477333e-08
Chr11	7052000	7216000	70	7.034864242979846e-09	1.843357862637798e-09	1.49439029114098e-08
Chr11	8036000	8200000	965	3.7736509487487164e-09	6.347201001701913e-10	8.51731378906063e-09
Chr11	8364000	8528000	290	0	0	2.7954385917183798e-09
Chr11	8528000	8692000	718	2.1221100029775168e-08	1.0909261691002807e-08	3.473590645930168e-08
Chr11	8692000	8856000	755	1.4836674454525282e-08	7.301882997094426e-09	2.56333080416876e-08
Chr11	8856000	9020000	745	3.359268754403197e-08	2.0505666255149684e-08	4.213737721096586e-08
Chr11	9020000	9184000	492	1.0198693440033276e-08	3.887841687744094e-09	2.020046689392702e-08
Chr11	9184000	9348000	957	2.2252635351009147e-08	1.1345614797612385e-08	3.4658341146979484e-08
Chr11	9348000	9512000	329	1.0631749409738068e-08	4.286577066635123e-09	2.04518854474129e-08
Chr11	9512000	9676000	458	2.838368168815957e-08	1.6668659624618655e-08	3.929192701739263e-08
Chr11	9676000	9840000	839	4.960190561875371e-08	3.9291056555309674e-08	5.4002227503399276e-08
Chr11	9840000	10004000	107	1.6746793287120907e-08	8.208818781947001e-09	2.9688028659331167e-08
Chr11	10168000	10332000	984	3.435162658211851e-08	2.1308279957121668e-08	4.2393130400508593e-08
Chr11	10332000	10496000	217	1.5840131727371668e-09	0	5.0117930104873886e-09
Chr11	10496000	10660000	567	1.9676050600903728e-08	9.847385119410978e-09	3.2746276036189194e-08
Chr11	10660000	10824000	549	4.092440467147589e-08	2.9192911738821927e-08	4.7224415584427736e-08
Chr11	10824000	10988000	851	4.979948963045771e-08	3.948864056701367e-08	5.419981151510327e-08
Chr11	10988000	11152000	1007	1.0751115890786945e-08	4.405943547684e-09	2.0571251928461778e-08
Chr11	11152000	11316000	653	2.6224970571753554e-08	1.4298203264651373e-08	3.925630942419634e-08
Chr11	11316000	11480000	114	0	0	2.7954385917183798e-09
Chr11	11480000	11644000	452	1.5485313117193487e-08	6.980031393834638e-09	2.7147167577081362e-08
Chr11	11972000	12136000	935	3.7127229499362733e-09	5.737921013577481e-10	8.456385790248186e-09
Chr11	12136000	12300000	820	4.9723605915817765e-08	3.941275685237373e-08	5.412392780046333e-08
Chr11	12300000	12464000	512	2.1492894827988006e-08	1.077614642817971e-08	3.535067037728546e-08
Chr11	12464000	12628000	235	2.277319679726841e-08	1.1688050329852869e-08	3.57587632860341e-08
Chr11	12628000	12792000	384	2.058459818357653e-08	1.0362893278853902e-08	3.383053382080595e-08
Chr11	12792000	12956000	201	2.6142373962824856e-08	1.4215606655722675e-08	3.917371281526764e-08
Chr11	12956000	13120000	826	2.068693729533853e-08	9.97092857051816e-09	3.3521569141542116e-08
Chr11	13120000	13284000	190	7.84539210281526e-09	3.064023335233976e-09	1.592815394042862e-08
Chr11	13284000	13448000	216	5.0169044911607766e-08	3.985819584816373e-08	5.456936679625333e-08
