chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr06	0	153000	342	8.793608078735038e-09	2.416403092427477e-09	2.058116150097284e-08
Chr06	153000	306000	356	2.4962862054380702e-08	1.20987730159361e-08	3.594530607524904e-08
Chr06	306000	459000	316	2.482568909173579e-08	1.1983768564762151e-08	3.64168485018095e-08
Chr06	459000	612000	697	1.3193349459911326e-09	0	6.071456664345503e-09
Chr06	612000	765000	261	1.977545961917545e-09	0	6.685310628906624e-09
Chr06	765000	918000	68	7.227937554887393e-11	0	3.089813020726524e-09
Chr06	918000	1071000	89	0	0	3.01753364517765e-09
Chr06	1071000	1224000	569	1.0798360842120566e-09	0	5.043768910634987e-09
Chr06	1224000	1377000	335	2.705834597272989e-08	1.413255606764714e-08	3.7927522109637186e-08
Chr06	1377000	1530000	565	2.5391415212281874e-08	1.2527326173837272e-08	3.637385923315021e-08
Chr06	1530000	1683000	461	7.476556207132511e-09	1.7022011685644647e-09	1.7857823075497e-08
Chr06	1836000	1989000	446	5.236560436898855e-08	4.093073913651494e-08	5.719583720491697e-08
Chr06	1989000	2142000	404	1.2297885304257535e-08	3.7422213047698286e-09	2.6320245244115652e-08
Chr06	2142000	2295000	464	1.82117309266754e-08	6.759112828357742e-09	3.210629775710562e-08
Chr06	2295000	2448000	647	9.860903332914917e-09	2.720766140307718e-09	2.2376732239515662e-08
Chr06	2448000	2601000	650	1.5337214471733085e-08	6.3654712123103475e-09	2.939913667616667e-08
Chr06	2601000	2754000	243	2.2579078363658503e-08	1.0226015257895163e-08	3.529347278984167e-08
Chr06	2754000	2907000	188	1.190585946680844e-08	4.654336129449096e-09	2.4616827789146526e-08
Chr06	2907000	3060000	231	1.3295176249914756e-08	4.39437686349046e-09	2.734133586311608e-08
Chr06	3060000	3213000	347	1.1031182172153046e-08	4.136748081854272e-09	2.4271825864722212e-08
Chr06	3213000	3366000	785	2.9247469432629755e-08	1.5056199362444587e-08	3.880331425916624e-08
Chr06	3366000	3519000	383	2.1372453426137888e-08	8.730064379391472e-09	3.449461127534811e-08
Chr06	3519000	3672000	238	7.336924637123974e-09	1.5625695985559277e-09	1.7718191505488463e-08
Chr06	3672000	3825000	406	2.521061160863013e-08	1.2346522570185527e-08	3.619305562949847e-08
Chr06	3825000	3978000	456	2.2153716168808333e-08	9.702849608820716e-09	3.4736895644974937e-08
Chr06	3978000	4131000	479	1.9666061722381384e-08	8.170617858907376e-09	3.3147342525188686e-08
Chr06	4131000	4284000	159	3.2269020223878784e-08	1.8225320554037583e-08	4.069798104208633e-08
Chr06	4284000	4437000	253	1.3405213900590313e-08	4.504414514166017e-09	2.7451373513791636e-08
Chr06	4437000	4590000	298	1.149117071412576e-08	4.149718290366595e-09	2.4941080611060044e-08
Chr06	4590000	4743000	146	2.5489437765207382e-08	1.148959219349686e-08	3.670411148821082e-08
