chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr06	0	76000	116	0	0	2.7102821764657386e-09
Chr06	76000	152000	355	2.3396925963562378e-09	0	9.03226329398686e-09
Chr06	152000	228000	384	2.5057211862316666e-08	1.1116774901969807e-08	3.736412681611354e-08
Chr06	228000	304000	194	1.0299344149503708e-08	2.696251061055176e-09	2.3273769949897584e-08
Chr06	304000	380000	311	1.7941511092831763e-08	7.413879459714667e-09	3.3045462782186504e-08
Chr06	380000	456000	169	1.2128979104220102e-08	3.5873640889306074e-09	2.630859165501102e-08
Chr06	456000	532000	363	0	0	2.7102821764657386e-09
Chr06	532000	608000	605	0	0	2.7102821764657386e-09
Chr06	608000	684000	266	0	0	2.7102821764657386e-09
Chr06	684000	760000	118	0	0	2.7102821764657386e-09
Chr06	760000	836000	148	0	0	2.7102821764657386e-09
Chr06	988000	1064000	109	0	0	2.7102821764657386e-09
Chr06	1064000	1140000	253	0	0	2.7102821764657386e-09
Chr06	1140000	1216000	582	2.552681694303018e-09	0	9.245252391933641e-09
Chr06	1216000	1292000	300	2.3421467398339285e-08	1.109975656890661e-08	3.6827515314559414e-08
Chr06	1292000	1368000	245	1.349051836713981e-08	4.697376286008233e-09	2.707638835170682e-08
Chr06	1368000	1444000	272	2.4096755668374563e-08	1.0435767594281125e-08	3.7034055877278496e-08
Chr06	1444000	1520000	536	7.458989328292893e-09	1.7574257958808694e-09	1.820719263344825e-08
Chr06	1520000	1596000	600	0	0	2.7102821764657386e-09
Chr06	1596000	1672000	169	1.0386079448456373e-08	2.7829863600078405e-09	2.3360505248850247e-08
Chr06	1824000	1900000	197	3.090573914397072e-08	1.6845987469959194e-08	4.039970422473533e-08
Chr06	1900000	1976000	513	2.4549209375423973e-09	0	9.14749163517302e-09
Chr06	1976000	2052000	106	2.204494912041598e-09	0	8.16043076765875e-09
Chr06	2052000	2128000	489	2.7743349749771684e-09	0	9.196932184598186e-09
Chr06	2128000	2204000	277	2.7079700476231215e-09	0	9.400540745253744e-09
Chr06	2204000	2280000	300	1.4793863723043724e-08	5.096290756172376e-09	2.8669226359683183e-08
Chr06	2280000	2356000	568	0	0	2.7102821764657386e-09
Chr06	2356000	2432000	152	2.423779748398907e-09	0	9.11635044602953e-09
Chr06	2432000	2508000	697	2.4502204767771574e-09	0	9.14279117440778e-09
Chr06	2508000	2584000	520	2.0226877439600002e-09	0	7.978623599577153e-09
Chr06	2584000	2660000	309	2.8913083117352284e-08	1.4791518932675257e-08	4.009928938973671e-08
Chr06	2660000	2736000	179	1.3581794211307449e-08	4.274393050411216e-09	2.8036232568654945e-08
Chr06	2736000	2812000	100	1.3598283517370975e-08	4.8051414362393975e-09	2.7184153501937983e-08
Chr06	2812000	2888000	183	2.5008888281651428e-08	1.042940379529694e-08	3.7078715552628815e-08
Chr06	2888000	2964000	324	1.0985451794620618e-08	3.6452391791175126e-09	2.482799113162625e-08
