chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr01	310000	465000	41	3.0513680411217855e-10	0	3.0808472655900183e-09
Chr01	465000	620000	500	2.1122924869607155e-08	1.0568822410958527e-08	3.307191377904534e-08
Chr01	620000	775000	224	0	0	2.7757104614778397e-09
Chr01	775000	930000	332	9.815829240295113e-09	3.844125708624244e-09	1.8202318121424253e-08
Chr01	930000	1085000	1020	2.6044656312013806e-08	1.4624979641059803e-08	3.660460611549299e-08
Chr01	1085000	1240000	805	2.415727474983898e-08	1.3324475647649498e-08	3.483609897473572e-08
Chr01	1395000	1550000	909	1.9021033807896908e-08	9.524986725894217e-09	3.112404013837413e-08
Chr01	1550000	1705000	686	6.425811152066103e-09	1.8507525534334944e-09	1.2870142909182219e-08
Chr01	1705000	1860000	579	2.1195475752991417e-08	1.0641373294342788e-08	3.3144464662429605e-08
Chr01	2015000	2170000	103	5.2891863682831285e-09	1.245957638683183e-09	1.1597673900641372e-08
Chr01	2170000	2325000	504	1.6989127266597186e-08	8.430477566533816e-09	2.9228429460558703e-08
Chr01	2325000	2480000	680	3.860152206164304e-08	2.631300488004075e-08	4.3907552698729715e-08
Chr01	2480000	2635000	472	2.702536244521573e-09	0	6.808448476954301e-09
Chr01	2790000	2945000	254	9.894331296452163e-09	3.922627764781294e-09	1.8280820177581303e-08
Chr01	2945000	3100000	673	2.1560961037819324e-08	1.1116739394728212e-08	3.398369898725504e-08
Chr01	3720000	3875000	673	1.2624905491056252e-08	5.83713017146185e-09	2.3856696499426602e-08
Chr01	3875000	4030000	607	2.2870544791468136e-08	1.207315216702834e-08	3.438306719352549e-08
Chr01	4030000	4185000	504	7.489937215057603e-09	2.8893923810806204e-09	1.5239269502034652e-08
Chr01	4185000	4340000	602	4.566488203874359e-09	1.0951758996036902e-09	9.948139261997186e-09
Chr01	4340000	4495000	554	1.645644291677847e-08	7.52341706441392e-09	2.9158453915344964e-08
Chr01	4495000	4650000	368	8.737196350396467e-09	3.039045910015667e-09	1.7409150127691483e-08
Chr01	4650000	4805000	420	3.1491064581900935e-08	1.913465406490051e-08	3.9832802193673196e-08
Chr01	4805000	4960000	611	1.4125344213803768e-08	6.319089770949002e-09	2.462699482958333e-08
Chr01	4960000	5115000	779	1.6281263584917232e-08	8.06719558136361e-09	2.8805959354317525e-08
Chr01	5115000	5270000	548	2.1179270657147957e-08	1.0625168198499329e-08	3.312825956658614e-08
Chr01	5270000	5425000	661	1.8965360653966968e-08	9.767770675440147e-09	3.2043322833830755e-08
Chr01	5425000	5580000	264	3.6432239545690713e-09	1.4190907209877453e-10	8.412048645262021e-09
Chr01	5580000	5735000	639	3.2109910947691e-08	1.963481465836936e-08	3.9960192616854904e-08
Chr01	5890000	6045000	403	1.7960670353011832e-08	8.512205453647592e-09	3.046789858388541e-08
Chr01	6045000	6200000	54	0	0	2.7757104614778397e-09
Chr01	6200000	6355000	570	3.696379969204471e-09	4.090150999955849e-10	8.42348751904454e-09
Chr01	6355000	6510000	656	1.6208075072083962e-08	7.994007068530341e-09	2.8732770841484256e-08
Chr01	6510000	6665000	980	1.8277566982729492e-08	8.829102083365253e-09	3.078479521360307e-08
Chr01	6975000	7130000	659	4.490709646806956e-09	1.0193973425362873e-09	9.872360704929783e-09
Chr01	7130000	7285000	718	3.271901224537762e-08	1.9390937290578353e-08	4.065108066968766e-08
Chr01	7440000	7595000	475	9.480843102423019e-09	3.50913957075215e-09	1.786733198355216e-08
Chr01	7595000	7750000	822	2.0146167110426627e-08	1.0173165352669567e-08	3.309198148647965e-08
Chr01	7750000	7905000	1164	7.551195543832445e-09	2.950650709855462e-09	1.530052783080949e-08
Chr01	7905000	8060000	1147	1.4988982189845693e-08	6.6201581560792074e-09	2.752451799922274e-08
Chr01	8060000	8215000	906	6.043683879675768e-09	1.7337348597774277e-09	1.2499884342809878e-08
Chr01	8215000	8370000	1682	4.8996989907593684e-08	4.0053558578748675e-08	5.2576312790123504e-08
Chr01	8370000	8525000	861	2.0849154452709692e-08	1.0295051994061064e-08	3.279814336214788e-08
Chr01	8525000	8680000	193	1.879455756460174e-08	9.59696758607492e-09	3.187251974446553e-08
Chr01	8680000	8835000	512	1.7894070819887256e-08	8.877077800969582e-09	2.974126293610835e-08
Chr01	8835000	8990000	922	1.7260542566557926e-08	8.701892866494556e-09	2.9499844760519443e-08
Chr01	8990000	9145000	649	2.2399294107418146e-08	1.177976043276863e-08	3.476569534378149e-08
Chr01	9145000	9300000	768	1.3775117871444066e-08	5.968863428589301e-09	2.427676848722363e-08
Chr01	9300000	9455000	310	2.010330702638606e-08	9.89126699056862e-09	3.296632416670485e-08
Chr01	9455000	9610000	671	5.763491585379771e-09	1.4535425654814304e-09	1.221969204851388e-08
Chr01	9610000	9765000	534	8.390675678645844e-09	3.0662152505325462e-09	1.6515108094358432e-08
Chr01	9765000	9920000	546	5.675243214271686e-09	1.6320144846717409e-09	1.198373074662993e-08
Chr01	9920000	10075000	954	1.7018663572172477e-08	8.085637719807926e-09	2.972067457073897e-08
Chr01	10075000	10230000	73	5.440170561573232e-09	1.3969418319732865e-09	1.1748658093931476e-08
