chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr09	548000	822000	762	2.4991814662230412e-08	1.4162648920320239e-08	3.7538994224236204e-08
Chr09	822000	1096000	665	1.7483336434682234e-08	9.202668749803228e-09	2.8607512326234796e-08
Chr09	1096000	1370000	224	1.4608857825111559e-08	7.1913314542106854e-09	2.4832204882914367e-08
Chr09	1370000	1644000	114	1.6225998861816246e-09	0	4.790762729362846e-09
Chr09	1644000	1918000	413	1.2375442741789734e-08	5.955107411741246e-09	2.3129204889220462e-08
Chr09	1918000	2192000	651	1.8883618978874863e-08	9.565133950821206e-09	3.2766132606424854e-08
Chr09	2192000	2466000	336	8.218645927143937e-09	3.1255097920846974e-09	1.6089456152940215e-08
Chr09	2466000	2740000	482	1.6350674824580672e-08	8.70378667966191e-09	2.7982672500756513e-08
Chr09	2740000	3014000	395	1.8321151772252413e-08	1.0086541534118757e-08	3.106122690044494e-08
Chr09	3014000	3288000	1221	8.315920186014754e-09	3.2227840509555143e-09	1.6186730411811032e-08
Chr09	3288000	3562000	1113	1.529439554693868e-08	7.296429968228773e-09	2.6388807735877595e-08
Chr09	3562000	3836000	419	1.1833900303718615e-08	5.600968710643252e-09	2.129018512557018e-08
Chr09	3836000	4110000	462	1.4948812815185385e-08	6.950847236475477e-09	2.60432250041243e-08
Chr09	4110000	4384000	595	3.525017747549826e-08	2.24021857827323e-08	4.3414193250023783e-08
Chr09	4384000	4658000	57	1.7217113666014262e-09	0	4.889874209782647e-09
Chr09	4658000	4932000	469	8.639007563691529e-09	3.235250477449562e-09	1.6421726299829426e-08
Chr09	4932000	5206000	1188	3.069103581783403e-08	1.6741450375515195e-08	4.065894222922403e-08
Chr09	5206000	5480000	798	2.6115391225672267e-08	1.4096052368144894e-08	3.7486363655985753e-08
Chr09	5480000	5754000	575	2.7507901171936523e-08	1.6546033269654926e-08	3.955911488777225e-08
Chr09	5754000	6028000	509	2.1515736899959564e-08	1.1656842332565703e-08	3.4230586784036345e-08
Chr09	6576000	6850000	167	4.632944235284791e-09	8.659826925898327e-10	1.0304092452985551e-08
Chr09	6850000	7124000	1221	6.738535122853967e-09	2.1618551989251168e-09	1.367572561157451e-08
Chr09	7124000	7398000	624	5.336593863931374e-09	1.1813488713994258e-09	1.110124808457269e-08
Chr09	7398000	7672000	925	7.917986876894537e-09	2.885021277056302e-09	1.5250966433801132e-08
Chr09	7672000	7946000	1103	1.3889281105493444e-08	7.243269408961771e-09	2.5204111822306607e-08
Chr09	7946000	8220000	1013	1.6010158804499558e-08	7.796603812801156e-09	2.8576577820979368e-08
Chr09	8220000	8494000	82	1.4783457328401041e-09	0	4.646508576021325e-09
Chr09	8494000	8768000	1053	3.196563919339025e-08	1.9540344844418036e-08	4.125295624213533e-08
Chr09	8768000	9042000	851	4.1125875997507236e-08	2.971166117974518e-08	4.711044563735696e-08
Chr09	9042000	9316000	592	1.7577924057145226e-08	9.277300779532398e-09	2.9666979858002064e-08
Chr09	9316000	9590000	648	5.925754247309433e-09	1.8349680930444857e-09	1.2250566920906511e-08
Chr09	9590000	9864000	150	1.2269855140309095e-08	5.8495198102606075e-09	2.3023617287739824e-08
Chr09	9864000	10138000	676	2.4275273577487087e-08	1.3044357136202154e-08	3.678343928068266e-08
Chr09	10138000	10412000	672	2.809344567338301e-08	1.641849440097176e-08	3.896728368117962e-08
