file_name	ld	C
cord_Chr01_ld_avg.csv	20501	0.000170303950640966
cord_Chr02_ld_avg.csv	18654	0.000187170871665535
cord_Chr03_ld_avg.csv	17819	0.000195944116917735
cord_Chr04_ld_avg.csv	15812	0.000220812773075752
cord_Chr05_ld_avg.csv	16466	0.00021204486003177
cord_Chr06_ld_avg.csv	16314	0.000214022189941631
cord_Chr07_ld_avg.csv	19961	0.000174913516121589
cord_Chr08_ld_avg.csv	14610	0.000238977300691529
cord_Chr09_ld_avg.csv	17393	0.000200739763640221
cord_Chr10_ld_avg.csv	15322	0.000227865145625893
cord_Chr11_ld_avg.csv	16905	0.000206530400105701
