chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr08	0	378000	354	0	0	4.568163403106951e-09
Chr08	378000	756000	477	2.1206696046375535e-08	1.0624248017391531e-08	3.388810246023693e-08
Chr08	756000	1134000	319	9.80536145140713e-09	3.94344281202445e-09	1.854680724084682e-08
Chr08	1134000	1512000	287	1.774314696315792e-08	8.447800048751555e-09	2.992877218314271e-08
Chr08	1512000	1890000	1148	1.629337691368401e-08	6.727178324855555e-09	2.9223649233206383e-08
Chr08	1890000	2268000	483	1.988137155127081e-08	1.0045540934626196e-08	3.3531318412975426e-08
Chr08	2268000	2646000	726	4.431827474656212e-09	7.902503015149258e-10	1.0475519998871984e-08
Chr08	2646000	3024000	836	1.4235551126880422e-08	6.296480126273776e-09	2.6074730408261424e-08
Chr08	3024000	3402000	489	1.5240669009779665e-08	7.389518924165897e-09	2.9173851084545345e-08
Chr08	3402000	3780000	286	1.0375776315944085e-08	4.311202317400875e-09	1.991921537717664e-08
Chr08	3780000	4158000	724	3.502949550557896e-08	2.2367738396123357e-08	4.11741353247623e-08
Chr08	4158000	4536000	778	2.066922539427738e-08	1.0350492703748859e-08	3.24838520934688e-08
Chr08	4536000	4914000	870	1.752600205399811e-08	8.230655139591745e-09	2.9711627273982894e-08
Chr08	4914000	5292000	939	2.3121272075321905e-08	1.0913064985629625e-08	3.462089741618248e-08
Chr08	5292000	5670000	714	2.206330183130004e-08	1.056849905500937e-08	3.3719176407932684e-08
Chr08	5670000	6048000	990	1.0773677072619556e-08	4.017942611880152e-09	2.1127714921944535e-08
Chr08	6048000	6426000	976	2.2738956411115106e-08	1.1104079260502596e-08	3.461071092389732e-08
Chr08	6426000	6804000	675	1.495330312261431e-08	6.584498051457086e-09	2.7318059763406816e-08
Chr08	6804000	7182000	1514	2.2389259507299695e-08	1.0894456731009026e-08	3.404513408393234e-08
Chr08	7182000	7560000	595	9.49123716529455e-09	3.676772877471266e-09	1.921324676266279e-08
Chr08	7560000	7938000	399	9.540943541538469e-09	3.7264792537151844e-09	1.926295313890671e-08
Chr08	7938000	8316000	669	2.11466421131647e-08	1.0564194084180695e-08	3.382804852702609e-08
Chr08	8316000	8694000	955	1.0751597806851686e-08	4.687023808308476e-09	2.0295036868084243e-08
Chr08	8694000	9072000	1017	2.2521627444249926e-08	1.0886750293637416e-08	3.439338195703214e-08
Chr08	9072000	9450000	1469	1.6684331567739257e-08	7.118132978910801e-09	2.961460388726163e-08
Chr08	9450000	9828000	1151	1.4182619560068345e-08	6.243548559461699e-09	2.6021798841449347e-08
Chr08	9828000	10206000	784	2.1868938134437013e-09	0	6.414868317277976e-09
Chr08	10206000	10584000	845	3.1013379276091514e-08	1.7807225017053696e-08	3.886766005740796e-08
Chr08	10584000	10962000	687	6.938104259630379e-09	2.1051002182146455e-09	1.4533080996044008e-08
Chr08	10962000	11340000	1406	2.733139569104036e-08	1.505061902877468e-08	3.660711925805525e-08
Chr08	11340000	11718000	984	1.4499012532935343e-08	6.559941532328697e-09	2.6338191814316345e-08
Chr08	11718000	12096000	776	1.1246869981328613e-08	4.551696632270276e-09	2.0876932062429346e-08
Chr08	12096000	12474000	902	2.730934305891845e-08	1.502856639665277e-08	3.658506662593334e-08
Chr08	12474000	12852000	1285	2.4023340912232523e-08	1.2436344194571798e-08	3.5319038711573115e-08
Chr08	12852000	13230000	714	1.6930042952105413e-08	7.629386373879316e-09	2.8705462702498163e-08
Chr08	13230000	13608000	1194	3.757410697103618e-08	2.5296237627600625e-08	4.323324857081483e-08
Chr08	13608000	13986000	623	4.650981248248407e-09	1.0094040751071214e-09	1.069467377246418e-08
Chr08	13986000	14364000	330	1.3747538944091313e-08	6.0222377009358e-09	2.4287754311263177e-08
Chr08	14364000	14742000	966	1.2833897029088064e-08	5.492693206468573e-09	2.5096291062601206e-08
Chr08	14742000	15120000	1020	4.766957325035512e-09	9.191612432781748e-10	1.1406127960516205e-08
Chr08	15120000	15498000	1334	1.2202869823936276e-08	5.45172449227362e-09	2.3578887329718258e-08
Chr08	15498000	15876000	450	1.28273613689715e-08	4.98654372936763e-09	2.4411764716668996e-08
Chr08	15876000	16254000	1324	1.1218065109199935e-08	4.522891760141599e-09	2.084812719030067e-08
Chr08	16254000	16632000	1079	1.3280942819029968e-08	5.939738996410477e-09	2.5543336852543112e-08
Chr08	16632000	17010000	1206	4.8476332075626314e-08	4.010662981103843e-08	5.234991735038698e-08
Chr08	17010000	17388000	1156	2.811131009046985e-08	1.6242894107140524e-08	3.774734277336133e-08
Chr08	17388000	17766000	764	2.5113771056513763e-08	1.258505925516203e-08	3.5578331652349094e-08
Chr08	17766000	18144000	1178	2.6831052605712623e-08	1.4257680040384977e-08	3.690852515104604e-08
Chr08	18144000	18522000	1226	2.741721088166261e-08	1.4843838316334964e-08	3.7494683426996026e-08
Chr08	18522000	18900000	613	4.445510614478059e-09	8.039334413367728e-10	1.048920313869383e-08
Chr08	18900000	19278000	1575	1.6399635369939688e-08	8.268832006013668e-09	2.8919536485776917e-08
Chr08	19278000	19656000	709	2.0757365644262232e-08	1.0438632953733711e-08	3.2571992343453655e-08
Chr08	19656000	20034000	610	2.036163035855883e-08	1.0042897668030308e-08	3.217625705775025e-08
Chr08	20034000	20412000	132	4.412268035925725e-09	7.706908627844389e-10	1.0455960560141497e-08
Chr08	21924000	22302000	213	1.6481210930380064e-08	8.350407566454044e-09	2.9001112046217293e-08
Chr08	22302000	22680000	1267	2.9495826108193106e-08	1.619152737882677e-08	3.810236718800728e-08
Chr08	22680000	23058000	1160	1.706892136028208e-08	7.502722771453624e-09	2.999919367980445e-08
Chr08	23814000	24192000	583	5.621042785646497e-09	9.237583575563549e-10	1.251674153099262e-08
Chr08	24192000	24570000	550	2.3628289042632384e-08	1.2041292324971659e-08	3.4923986841972975e-08
Chr08	24570000	24948000	900	1.2622232573053061e-08	5.28102875043357e-09	2.4884626606566204e-08
Chr08	24948000	25326000	300	4.217017689373474e-09	1.025073646960177e-09	9.332019356040257e-09
Chr08	25326000	25704000	683	1.5056669728707485e-08	7.205519643093717e-09	2.8989851803473165e-08
Chr08	25704000	26082000	463	4.053983417087738e-09	8.62039374674441e-10	9.168985083754521e-09
Chr08	26082000	26460000	1376	3.013666231803845e-08	1.7482953304106193e-08	3.8336751636715776e-08
Chr08	26460000	26838000	847	3.1558599113813765e-08	1.8200924769408496e-08	3.940729041069935e-08
Chr08	26838000	27216000	1045	1.071550090501102e-08	4.65092690646781e-09	2.0258939966243577e-08
Chr08	27216000	27594000	965	1.0278438011066259e-08	3.5227035503268548e-09	2.0632475860391237e-08
Chr08	27594000	27972000	1150	2.2036148768589905e-08	1.0541345992299236e-08	3.3692023345222544e-08
Chr08	27972000	28350000	1236	1.2694024180483445e-08	5.352820357863954e-09	2.495641821399659e-08
Chr08	28350000	28728000	1364	2.2564847109393546e-08	1.0929969958781036e-08	3.443660162217576e-08
Chr08	28728000	29106000	999	7.084092916911697e-09	1.7055894964949052e-09	1.5063942053941457e-08
Chr08	29106000	29484000	771	1.0693778882227888e-08	3.938044421488483e-09	2.1047816731552868e-08
Chr08	29484000	29862000	1299	2.4306815942535443e-08	1.256698594550928e-08	3.54951200923472e-08
Chr08	29862000	30240000	1060	2.3271891290228596e-08	1.1063684200536317e-08	3.477151663108917e-08
Chr08	30240000	30618000	868	4.7517720880574784e-09	9.039760063001409e-10	1.1390942723538171e-08
Chr08	30618000	30996000	746	0	0	4.568163403106951e-09
Chr08	30996000	31374000	1506	3.541453870900467e-08	2.2242057203441286e-08	4.205967745937654e-08
Chr08	31374000	31752000	211	7.1732747580288895e-09	2.340270716613156e-09	1.4768251494442519e-08
Chr08	33642000	34020000	698	1.545291629932516e-08	7.376065777593034e-09	2.7876316918679814e-08
Chr08	34020000	34398000	1079	2.150655577445717e-08	1.0656190990025596e-08	3.391872528887688e-08
Chr08	34398000	34776000	808	1.307262971617658e-08	5.73142589355709e-09	2.5335023749689723e-08
Chr08	35910000	36288000	1555	4.147511403377444e-09	9.555673609641465e-10	9.262513070044227e-09
Chr08	36288000	36666000	1094	4.345068239587785e-09	7.034910664464991e-10	1.0388760763803557e-08
Chr08	36666000	37044000	820	2.1762324542165928e-08	1.0911959757734352e-08	3.417449405658563e-08
Chr08	37044000	37422000	748	4.764564469024587e-09	9.167683872672492e-10	1.140373510450528e-08
Chr08	37422000	37800000	1127	2.2612873760623872e-08	1.0977996610011362e-08	3.4484628273406083e-08
Chr08	37800000	38178000	326	6.749932298295696e-09	1.9169282568799624e-09	1.4344909034709325e-08
Chr08	38178000	38556000	442	1.9576119414555174e-08	9.74028879791056e-09	3.322606627625979e-08
Chr08	38934000	39312000	95	0	0	4.568163403106951e-09
Chr08	39312000	39690000	537	9.794555496555246e-09	3.932636857172566e-09	1.8536001285994936e-08
Chr08	39690000	40068000	1240	5.2382153120192605e-09	8.274494261542845e-10	1.194884487516398e-08
Chr08	40068000	40446000	1165	6.71399542822646e-09	1.880991386810726e-09	1.4308972164640089e-08
Chr08	40446000	40824000	981	1.5566853840210523e-08	7.490003318478397e-09	2.7990254459565176e-08
Chr08	40824000	41202000	580	4.089974477809735e-09	8.980304353964379e-10	9.204976144476518e-09
