chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr03	0	120000	69	1.3292904167031936e-09	0	6.917911316091468e-09
Chr03	120000	240000	344	2.977190658234953e-08	1.3284781361728407e-08	3.9607717414819846e-08
Chr03	240000	360000	399	1.299178584608243e-08	2.75504998710077e-09	2.948115020890853e-08
Chr03	360000	480000	827	0	0	3.991864039321058e-09
Chr03	480000	600000	501	1.3944336742000604e-08	3.768447410835182e-09	2.9616157649670653e-08
Chr03	600000	720000	384	3.205504579622015e-08	1.683830441816553e-08	4.153236055142201e-08
Chr03	720000	840000	174	4.386722550059751e-09	0	1.2937575731137151e-08
Chr03	840000	960000	100	4.605184149779076e-09	0	1.521638202571064e-08
Chr03	960000	1080000	574	9.925419651756846e-09	2.0375631504583163e-09	2.466416329952546e-08
Chr03	1080000	1200000	412	2.752234748086212e-08	1.187754742541446e-08	3.897463735284478e-08
Chr03	1200000	1320000	64	3.1765500871391883e-09	0	1.1254613416503411e-08
Chr03	1320000	1440000	580	8.383464007011038e-10	0	6.426967300089378e-09
Chr03	1440000	1560000	341	3.0705590612339845e-09	0	1.0428588558040732e-08
Chr03	1560000	1680000	377	1.0362425351321409e-08	2.0372120770030655e-09	2.5693883765246646e-08
Chr03	1680000	1800000	130	5.4244996981136534e-09	0	1.725061214299295e-08
Chr03	1800000	1920000	477	5.2043738895181665e-09	0	1.7030486334397464e-08
Chr03	1920000	2040000	344	3.4688694285825394e-08	1.913785193865809e-08	4.338657225924354e-08
Chr03	2040000	2160000	534	1.1533490911469879e-08	2.336056142121901e-09	2.6922403633373e-08
Chr03	2160000	2280000	649	9.721411777953316e-09	1.8335552766547866e-09	2.446015542572193e-08
Chr03	2280000	2400000	409	2.192261230594647e-08	7.469357446343221e-09	3.540202642416909e-08
Chr03	2640000	2760000	521	2.3213485466251424e-09	0	8.988080135625248e-09
Chr03	2760000	2880000	484	1.5923281215097737e-08	4.463922331072687e-09	3.173974855093625e-08
Chr03	2880000	3000000	621	2.8209749028484803e-08	1.1633855348613804e-08	3.883707968841396e-08
Chr03	3000000	3120000	577	3.018115952881866e-08	1.5395866228028957e-08	4.0879280140426126e-08
Chr03	3120000	3240000	199	4.51069260063522e-09	0	1.306154578171262e-08
Chr03	3240000	3360000	195	5.0269860089174824e-09	0	1.5638183884849047e-08
Chr03	3360000	3480000	349	1.3070698807926334e-08	2.8339629489446744e-09	2.9560063170752434e-08
Chr03	3480000	3600000	376	2.116056688833827e-09	0	8.782788277833932e-09
Chr03	3600000	3720000	194	5.429843847684438e-09	0	1.7255956292563736e-08
Chr03	3720000	3840000	284	7.133394117327612e-09	4.669262062958534e-10	2.0508657991565536e-08
Chr03	3840000	3960000	553	3.0054260098822145e-08	1.526896679803244e-08	4.075238071042961e-08
Chr03	3960000	4080000	470	1.719056174713647e-08	4.8147534578587125e-09	3.2734204564442605e-08
Chr03	4200000	4320000	540	1.1321226436611077e-08	2.123791667263099e-09	2.6710139158514196e-08
Chr03	4320000	4440000	648	1.3030009126826264e-08	2.7932732678446044e-09	2.9519373489652364e-08
Chr03	5040000	5160000	45	4.481481753313891e-09	0	1.3032334934391291e-08
Chr03	5520000	5640000	938	1.6835512954109526e-09	0	8.350282884411058e-09
Chr03	5640000	5760000	568	8.103733138208283e-09	1.1362278099602034e-09	2.013491572173559e-08
Chr03	5760000	5880000	494	4.2977665018259395e-08	2.7836458995952777e-08	4.912590338112799e-08
Chr03	5880000	6000000	816	2.2073642858241594e-09	0	8.874095874824265e-09
Chr03	6000000	6120000	513	4.227256015711564e-08	2.8500293274632078e-08	4.890175503903979e-08
Chr03	6120000	6240000	530	2.521210309670785e-08	9.891378541029282e-09	3.7632262486555484e-08
Chr03	6240000	6360000	245	3.2054039430391886e-08	1.6837298052337265e-08	4.153135418559374e-08
Chr03	6600000	6720000	802	6.053433178746235e-09	0	1.7467958858955182e-08
Chr03	6720000	6840000	297	9.085641462024043e-09	1.2517406894992716e-09	2.390720503848551e-08
Chr03	6840000	6960000	538	9.207634629092253e-09	1.3214594051332959e-09	2.2133270301992422e-08
Chr03	6960000	7080000	408	1.0071398559045819e-08	2.1835420577472896e-09	2.481014220681443e-08
Chr03	7080000	7200000	369	2.1779211523395003e-08	7.3259566637917535e-09	3.5258625641617625e-08
Chr03	7200000	7320000	360	2.2972958654184268e-08	8.34200118639707e-09	3.624706890960773e-08
Chr03	7320000	7440000	489	1.0753537722061888e-08	1.9999400531195393e-09	2.698777949516728e-08
Chr03	7440000	7560000	515	6.7210474670429536e-09	0	1.8019639795444418e-08
Chr03	7560000	7680000	547	2.94174084962883e-09	0	1.0299770346435578e-08
Chr03	7680000	7800000	1039	0	0	3.991864039321058e-09
Chr03	7800000	7920000	376	4.9095994946245555e-08	3.620902212404414e-08	5.452274563950593e-08
Chr03	7920000	8040000	587	2.07872505111254e-08	7.1984425655727824e-09	3.497424617825684e-08
Chr03	8040000	8160000	341	4.3387574789948056e-08	2.9765024724186425e-08	4.961324232700006e-08
Chr03	8160000	8280000	151	5.929534225504304e-09	0	1.7344059905713254e-08
Chr03	8280000	8400000	287	2.2910441653168635e-08	7.746429473899088e-09	3.6104433241336e-08
Chr03	8400000	8520000	864	8.340094493693477e-09	9.035077250879971e-10	2.244752567249379e-08
Chr03	8520000	8640000	433	1.6573982047259132e-08	5.1368534253096765e-09	3.303534996048219e-08
Chr03	8640000	8760000	139	7.0188555764947134e-09	2.847017197258147e-10	1.831744790489618e-08
Chr03	8760000	8880000	605	2.7135773608962412e-08	1.1920453227561468e-08	3.8618548695297965e-08
Chr03	8880000	9000000	475	3.587487414878611e-08	2.0930900001755805e-08	4.4040396273911446e-08
Chr03	9000000	9120000	1159	6.577419003744802e-09	0	1.787601133214627e-08
Chr03	9360000	9480000	1115	4.5898051194177935e-09	0	1.5201002995349358e-08
Chr03	9480000	9600000	86	5.687244669575819e-09	0	1.7101770349784766e-08
Chr03	9600000	9720000	337	6.661076866205404e-09	0	1.7959669194606872e-08
Chr03	10320000	10440000	737	0	0	3.991864039321058e-09
Chr03	10440000	10560000	320	2.5115637038105778e-09	0	1.0061997848387032e-08
Chr03	10560000	10680000	668	7.859051664844411e-09	8.915463365963314e-10	1.9890234248371716e-08
Chr03	10680000	10800000	553	1.0287768072727726e-08	1.9625547984093824e-09	2.5619226486652965e-08
Chr03	10800000	10920000	1048	2.38852130415839e-09	0	9.938955448734844e-09
Chr03	10920000	11040000	695	0	0	3.991864039321058e-09
Chr03	11160000	11280000	363	0	0	3.991864039321058e-09
Chr03	11280000	11400000	232	0	0	3.991864039321058e-09
Chr03	11400000	11520000	434	1.5126927219012664e-08	4.70073943921313e-09	3.148284082028631e-08
