chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr08	168000	336000	426	5.3608158577906815e-09	5.106102872849314e-10	1.2282318317857298e-08
Chr08	336000	504000	526	1.1557118893337241e-08	4.344394209157025e-09	2.24857415224178e-08
Chr08	504000	672000	197	8.635870723011993e-09	2.4442838353736706e-09	1.85201161451546e-08
Chr08	672000	840000	343	4.03468351095079e-08	2.835030027731525e-08	4.7112894377922793e-08
Chr08	1008000	1176000	483	1.4333721012987988e-08	5.673311379111945e-09	2.7579290809526333e-08
Chr08	1176000	1344000	106	1.9445479364714987e-08	9.061695287686762e-09	3.334057084213773e-08
Chr08	1344000	1512000	363	1.50829500074249e-08	6.9095324202376406e-09	2.82862866980619e-08
Chr08	1512000	1680000	106	5.6312170792838255e-09	7.810115087780754e-10	1.2552719539350442e-08
Chr08	1680000	1848000	596	2.1468215210374228e-08	1.0979735037109026e-08	3.5382910384240904e-08
Chr08	1848000	2016000	1206	7.254526864766009e-09	2.090801994849446e-09	1.5043865283483768e-08
Chr08	2016000	2184000	288	1.0629173405499856e-08	3.6065463034397137e-09	2.1129053482008672e-08
Chr08	2184000	2352000	856	2.1705026257678126e-08	1.0297746203790323e-08	3.423187443866072e-08
Chr08	2352000	2520000	401	2.059293747327733e-09	0	7.441619177120177e-09
Chr08	2520000	2688000	727	1.3865176154394256e-08	5.854810050633099e-09	2.7185647058471097e-08
Chr08	2688000	2856000	499	2.8320047501417462e-08	1.6012204001491708e-08	3.987865348487017e-08
Chr08	2856000	3024000	771	2.1252492446624676e-08	9.845212392736872e-09	3.3779340627607266e-08
Chr08	3024000	3192000	69	3.536741102153141e-09	0	9.759250720833897e-09
Chr08	3192000	3360000	551	1.0593412105393093e-08	3.5707850033329517e-09	2.109329218190191e-08
Chr08	3360000	3528000	266	1.4415734795760107e-08	5.755325161884064e-09	2.7661304592298452e-08
Chr08	3528000	3696000	435	3.001048761060835e-08	1.702034345026752e-08	4.005039056405982e-08
Chr08	3864000	4032000	736	1.6369169370467042e-08	7.255438089703838e-09	2.9649625305427892e-08
Chr08	4032000	4200000	447	2.1206337012333223e-08	1.0717856839068021e-08	3.51210321861999e-08
Chr08	4200000	4368000	359	6.439365086855186e-09	1.6189928077422704e-09	1.4697745466399588e-08
Chr08	4368000	4536000	779	1.6893755074839844e-08	7.641974355529412e-09	2.9436018125203386e-08
Chr08	4536000	4704000	767	1.1594234792712246e-08	3.7045762218090665e-09	2.303553905227516e-08
Chr08	4704000	4872000	468	7.326702870175372e-09	1.745838788197707e-09	1.6144141027568928e-08
Chr08	4872000	5040000	646	8.713546609172067e-09	2.5219597215337445e-09	1.8597792031314674e-08
Chr08	5040000	5208000	768	3.1690238652289575e-08	1.840448566564255e-08	4.1129985059059277e-08
Chr08	5208000	5376000	530	1.9492187671820096e-08	9.587555934819028e-09	3.259982309332549e-08
Chr08	5376000	5544000	564	2.5964964456520867e-08	1.3171360147240642e-08	3.8140938996250715e-08
Chr08	5544000	5712000	583	1.0230218125392582e-08	3.0319210558708953e-09	1.9793937319753523e-08
Chr08	5712000	5880000	758	6.401357497417384e-09	1.5809852183044677e-09	1.4659737876961785e-08
Chr08	5880000	6048000	539	1.1937393521115095e-08	4.047734950211915e-09	2.3378697780678007e-08
Chr08	6048000	6216000	627	1.1511883599094719e-08	3.6222250281915394e-09	2.295318785865763e-08
Chr08	6216000	6384000	721	1.4160528960929718e-08	5.500119327053674e-09	2.7406098757468063e-08
Chr08	6384000	6552000	594	1.1406391434392117e-08	4.193666750211901e-09	2.2335014063472678e-08
Chr08	6552000	6720000	288	4.033619316684718e-09	0	1.0428262509426684e-08
Chr08	6720000	6888000	846	1.617843535405286e-08	7.064704073289657e-09	2.945889128901371e-08
