chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr04	534000	712000	262	1.5123044880236516e-08	5.978526315639879e-09	2.8559870487963145e-08
Chr04	712000	890000	660	4.7385294551965915e-08	3.778135184419604e-08	5.193902474489029e-08
Chr04	890000	1068000	284	1.898068525107641e-08	8.60115377232171e-09	3.255426146963822e-08
Chr04	1068000	1246000	66	3.741254056786895e-09	1.829277565077037e-10	1.0593536864621235e-08
Chr04	1246000	1424000	152	5.162220872610323e-09	7.693286448544724e-10	1.217330540776818e-08
Chr04	1424000	1602000	549	1.0879733745740744e-08	4.346307279236733e-09	2.3005497427776738e-08
Chr04	1602000	1780000	394	1.8904405339246018e-08	8.524873860491318e-09	3.2477981557807835e-08
Chr04	1780000	1958000	183	3.173043755160533e-08	1.7967818285161153e-08	3.979041752393554e-08
Chr04	1958000	2136000	134	4.586246577837944e-09	5.844269466104679e-10	1.249358420695849e-08
Chr04	2136000	2314000	436	8.045183342714848e-09	2.1039777707571955e-09	1.7964643262841733e-08
Chr04	2314000	2492000	611	1.687151861182585e-08	6.574056861861807e-09	3.103300810400739e-08
Chr04	2492000	2670000	256	2.3026971723919553e-08	1.1664668869774141e-08	3.52801144910131e-08
Chr04	2670000	2848000	452	2.978023081517212e-08	1.6921152524100096e-08	3.888286546121312e-08
Chr04	2848000	3026000	870	3.6535671439704664e-08	2.2924012572996766e-08	4.247477309462173e-08
Chr04	3026000	3204000	1095	3.7586737064209084e-08	2.52498745992746e-08	4.3191434392674216e-08
Chr04	3204000	3382000	1462	9.559220934152434e-09	3.41856148655698e-09	2.1298412464121594e-08
Chr04	3382000	3560000	123	9.668702766239573e-09	3.528043318644119e-09	2.1407894296208733e-08
Chr04	3916000	4094000	183	8.019853885912206e-09	2.078648313954553e-09	1.793931380603909e-08
Chr04	4094000	4272000	1027	3.7954401026541264e-08	2.6155753722934352e-08	4.403306801852338e-08
Chr04	4272000	4450000	339	9.810473963573595e-09	2.987109334701809e-09	2.083525296440802e-08
Chr04	4450000	4628000	154	2.5761308116746767e-09	0	7.751040468021602e-09
Chr04	4628000	4806000	521	1.4152590353272497e-08	6.015983587143235e-09	2.874715768571019e-08
Chr04	4806000	4984000	41	2.076085631075633e-09	0	7.4134353932334556e-09
Chr04	4984000	5162000	929	9.888604529650924e-09	3.065239900779138e-09	2.091338353048535e-08
Chr04	5162000	5340000	1569	1.325861771663998e-08	4.851423753417555e-09	2.630495506042056e-08
Chr04	5340000	5518000	1028	3.319935056430489e-09	0	9.115766160369041e-09
Chr04	5696000	5874000	636	1.5777044488947304e-08	6.839927442532549e-09	2.9738004432606943e-08
Chr04	5874000	6052000	319	9.25356975188963e-09	3.1129103042941765e-09	2.099276128185879e-08
Chr04	6052000	6230000	950	8.845335227229634e-09	2.9502828254465158e-09	2.0293961141186423e-08
Chr04	6230000	6408000	966	3.945965277661702e-08	2.7444370585203787e-08	4.491149149042729e-08
Chr04	6408000	6586000	1522	8.518890876138046e-09	2.7103748080093354e-09	1.8646630944948496e-08
Chr04	6586000	6764000	647	4.5832280678059464e-09	5.8140843657847e-10	1.2490565696926493e-08
Chr04	6764000	6942000	917	4.996418665346599e-09	1.0396114723403152e-09	1.3537628427027643e-08
Chr04	6942000	7120000	825	3.507359592431838e-08	2.2938698481867714e-08	4.202803605919483e-08
Chr04	7120000	7298000	400	1.4802237621004679e-08	6.116435188154014e-09	2.8076263943567483e-08
Chr04	7298000	7476000	580	4.400607600426561e-08	3.2371269508246386e-08	4.868332818982431e-08
Chr04	7476000	7654000	640	2.980519943664899e-08	1.6946121145576962e-08	3.8907834082689984e-08
Chr04	7654000	7832000	286	9.395154942351774e-09	3.25449549475632e-09	2.1134346472320934e-08
Chr04	8188000	8366000	91	9.548288649733448e-09	2.7249240208616623e-09	2.057306765056787e-08
Chr04	8366000	8544000	857	2.0860620241051682e-08	9.081373218826135e-09	3.382331107289311e-08
Chr04	8544000	8722000	1149	8.218900667756639e-09	2.4103845996279283e-09	1.834664073656709e-08
Chr04	8722000	8900000	580	1.1898201422632755e-08	4.194435441939421e-09	2.3951672088650782e-08
Chr04	8900000	9078000	163	4.122181234329694e-09	5.63854934050503e-10	1.0974464042164035e-08
Chr04	9078000	9256000	575	6.5572888320075965e-09	1.748696108003795e-09	1.4445979510477903e-08
Chr04	9256000	9434000	105	6.200976200996707e-09	1.392383476992906e-09	1.4089666879467014e-08
Chr04	9434000	9612000	1045	3.1444537677873846e-08	1.8497596025770542e-08	3.9913430020834846e-08
Chr04	9612000	9790000	703	3.489089916805092e-08	2.2756001725600258e-08	4.184533930292737e-08
Chr04	9790000	9968000	1253	8.607044551814901e-09	2.7985284836861903e-09	1.8734784620625354e-08
Chr04	9968000	10146000	433	1.1687934980171432e-09	0	5.999617105821433e-09
Chr04	10146000	10324000	1075	2.7251726381745302e-08	1.4062034509716626e-08	3.740190219270875e-08
Chr04	10324000	10502000	701	7.587377879010608e-09	2.2707108612588105e-09	1.6769389208055887e-08
Chr04	10502000	10680000	570	2.7036280650735416e-08	1.384658877870674e-08	3.7186456461698865e-08
Chr04	10680000	10858000	346	1.3768208688008009e-08	5.884742674682662e-09	2.692067327211768e-08
Chr04	10858000	11036000	264	8.626572684384476e-09	2.731520282601357e-09	2.0075198598341265e-08
Chr04	11570000	11748000	763	3.3154319382026655e-08	1.9944316512669515e-08	4.1546509791294295e-08
Chr04	11748000	11926000	786	2.3224748990375443e-08	1.1117687303847245e-08	3.479185750583993e-08
Chr04	11926000	12104000	1258	1.0345241665765511e-08	3.5310167925127282e-09	2.2347734221161822e-08
Chr04	12104000	12282000	651	2.712946912002107e-08	1.3939777247992393e-08	3.727964493098452e-08
Chr04	12282000	12460000	874	2.270875732459854e-08	1.1346454470453129e-08	3.4961900091692084e-08
Chr04	12460000	12638000	580	4.673568048020355e-08	3.638449053057242e-08	5.0964851360369164e-08
Chr04	12638000	12816000	499	4.884938282396823e-08	3.989756344930973e-08	5.311370718426068e-08
Chr04	12816000	12994000	537	2.1902599232839837e-08	1.087358677397683e-08	3.5084657877485005e-08
Chr04	12994000	13172000	285	8.493587443288409e-10	0	5.6801823521331305e-09
Chr04	13172000	13350000	421	9.158214101626719e-09	3.2631616998436003e-09	2.0606840015583506e-08
Chr04	13350000	13528000	732	4.059775164650362e-08	2.9288638000951306e-08	4.601947853616864e-08
Chr04	13528000	13706000	1454	2.786180468032362e-08	1.5032931960629046e-08	3.769155254044753e-08
Chr04	13706000	13884000	563	3.595416307067734e-08	2.4011397272154624e-08	4.222759408978771e-08
Chr04	13884000	14062000	200	4.877408921554323e-09	9.206017285480395e-10	1.3418618683235367e-08
Chr04	14062000	14240000	901	3.426275312797305e-08	2.1809311028203987e-08	4.1190973880628586e-08
