chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr02	0	180000	520	1.5588854550327167e-08	6.666845951738562e-09	2.887188087363463e-08
Chr02	180000	360000	625	1.5162636815004813e-08	6.806950005879795e-09	2.8092269246384713e-08
Chr02	360000	540000	393	5.006351896293411e-09	7.889283303602796e-10	1.2658306965869799e-08
Chr02	540000	720000	524	2.865622331214797e-08	1.6474710402655317e-08	3.838900225049076e-08
Chr02	720000	900000	656	4.52049269383153e-09	6.119019982865848e-10	1.126444762166628e-08
Chr02	900000	1080000	504	3.830867552645278e-09	1.9976147016520438e-10	1.043074755071571e-08
Chr02	1080000	1260000	386	1.4993395594011713e-08	6.637708784886695e-09	2.7923028025391613e-08
Chr02	1260000	1440000	973	3.990413296318351e-09	3.5930721383827795e-10	1.0590293294388784e-08
Chr02	1440000	1620000	675	1.0302193360697884e-08	3.75371382429219e-09	2.079725440314601e-08
Chr02	1620000	1800000	633	2.093984596690108e-08	1.0327248810278198e-08	3.3596785729834994e-08
Chr02	1800000	1980000	759	4.738758752018704e-09	5.213351860855725e-10	1.2390713821595091e-08
Chr02	2340000	2520000	1019	3.282291927554007e-09	0	9.405597900936293e-09
Chr02	2520000	2700000	772	6.711635330221669e-09	1.9586306292913506e-09	1.4982555545602452e-08
Chr02	2700000	2880000	556	2.4211617810182947e-08	1.213434509494444e-08	3.5175870960019574e-08
Chr02	2880000	3060000	200	6.780841620268569e-09	2.0278369193382504e-09	1.505176183564935e-08
Chr02	3060000	3240000	1008	4.533145982958127e-08	3.5030798439064716e-08	5.0853897891980986e-08
Chr02	3240000	3420000	548	2.3630731094165915e-08	1.2042946961927206e-08	3.529693625163377e-08
Chr02	3420000	3600000	726	4.8941957109324146e-08	3.826249859180897e-08	5.349461784661336e-08
Chr02	3600000	3780000	584	1.97105475147017e-09	0	6.609839041493235e-09
Chr02	3960000	4140000	1059	2.713823965875713e-08	1.4105752880115802e-08	3.634775911691031e-08
Chr02	4140000	4320000	305	1.816951451859887e-08	8.62350924345827e-09	3.168129403607104e-08
Chr02	4320000	4500000	838	2.5535534953565662e-08	1.28761062038373e-08	3.658737830516059e-08
Chr02	4500000	4680000	293	1.3461436459510306e-08	5.4492686414158655e-09	2.6972973637500667e-08
Chr02	4680000	4860000	483	2.2282396448144147e-09	0	6.850804020536918e-09
Chr02	4860000	5040000	408	1.7179800255175486e-08	7.341204139589913e-09	2.9816008779161656e-08
Chr02	5220000	5400000	67	3.4463606486091e-09	0	9.569666621991386e-09
Chr02	5400000	5580000	774	2.8511697777581986e-08	1.6330184868089333e-08	3.8244476715924775e-08
Chr02	5580000	5760000	274	1.4864404473909636e-08	6.508717664784618e-09	2.7794036905289536e-08
Chr02	5760000	5940000	454	4.582370031875158e-08	3.56859045603268e-08	5.065009471400359e-08
Chr02	5940000	6120000	885	4.8822517692017985e-08	3.814305917450281e-08	5.33751784293072e-08
Chr02	6120000	6300000	862	5.040932497679221e-08	3.9729866459277036e-08	5.496198571408142e-08
Chr02	6300000	6480000	775	4.99131624770164e-08	3.923370395950123e-08	5.4465823214305615e-08
Chr02	6480000	6660000	165	5.028141348288625e-09	8.107177823554939e-10	1.2680096417865013e-08
Chr02	7020000	7200000	144	2.78809087584125e-09	0	7.410655251563753e-09
Chr02	7200000	7380000	1385	1.6013463788498396e-08	6.754067383328245e-09	3.002141076864191e-08
Chr02	7380000	7560000	669	2.1922965327252522e-08	1.0218561614354806e-08	3.44007154492833e-08
Chr02	7560000	7740000	899	3.045557210914134e-08	1.8257416423602503e-08	3.995425528248924e-08
Chr02	7740000	7920000	684	2.4251652183530486e-08	1.2401973411983297e-08	3.674562488439709e-08
Chr02	7920000	8100000	785	2.1285623856232054e-08	1.0158206868399238e-08	3.3020190685578755e-08
Chr02	8100000	8280000	1351	1.3562107381292566e-08	5.549939563198126e-09	2.7073644559282928e-08
Chr02	8280000	8460000	279	1.6683737747403987e-08	7.779327693659005e-09	2.9521305911463105e-08
Chr02	8460000	8640000	107	1.1398432861423606e-08	4.297159025793411e-09	2.3431792192621917e-08
Chr02	8640000	8820000	337	1.6505478816119856e-08	7.246082410949705e-09	3.0513425796263364e-08
Chr02	8820000	9000000	45	4.219391628114102e-09	3.108009325691568e-10	1.0963346555948852e-08
Chr02	9180000	9360000	331	2.085738197426619e-08	1.0244784817643308e-08	3.351432173720011e-08
Chr02	9360000	9540000	853	1.0293480624536779e-08	3.745001088131085e-09	2.0788541666984902e-08
Chr02	9540000	9720000	315	8.971949298327794e-09	2.896996002363048e-09	1.905173474908395e-08
Chr02	9720000	9900000	897	6.011754293069656e-10	0	4.033263731753311e-09
Chr02	9900000	10080000	536	1.971882907316987e-08	9.054372311048182e-09	3.4262649176966045e-08
Chr02	10080000	10260000	514	3.185098551976104e-08	1.8573171604736346e-08	4.02352014190874e-08
Chr02	10260000	10440000	524	2.095999681218768e-08	1.0347399655564795e-08	3.361693657512159e-08
Chr02	10440000	10620000	440	8.916891227038243e-09	3.2094766860596812e-09	1.8527491453788662e-08
Chr02	10980000	11160000	128	6.6257005389042065e-09	1.3491239854340707e-09	1.479123349980626e-08
Chr02	11160000	11340000	349	1.813177243742109e-08	8.585767162280488e-09	3.1643551954893264e-08
Chr02	11340000	11520000	41	7.203998545426412e-09	2.1899223245380706e-09	1.648293718509385e-08
Chr02	11520000	11700000	257	1.5111749090794596e-08	6.756062281669578e-09	2.8041381522174496e-08
Chr02	11700000	11880000	616	2.6389479861097485e-08	1.390901595431423e-08	3.718785654281738e-08
Chr02	11880000	12060000	310	9.302135910125172e-09	3.5947213691466105e-09	1.891273613687559e-08
Chr02	12060000	12240000	152	8.05601307307226e-09	2.2922537810066318e-09	1.722529462932611e-08
Chr02	12240000	12420000	54	4.636051890451697e-09	7.274611949067523e-10	1.1380006818286448e-08
Chr02	12420000	12600000	108	0	0	3.6424912419619194e-09
Chr02	12600000	12780000	638	3.44258007034888e-08	2.2034922113648015e-08	4.191230065679077e-08
Chr02	13140000	13320000	364	2.516128859870695e-08	1.2501859848978588e-08	3.6213131950301874e-08
Chr02	13320000	13500000	510	2.9579608092338958e-08	1.6297786716284577e-08	3.9177059192857083e-08
Chr02	13500000	13680000	341	2.0559936164391148e-08	9.947339007768265e-09	3.321687592732506e-08
Chr02	13680000	13860000	607	1.2165985732660904e-08	4.958994684269062e-09	2.445407330236158e-08
