chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr05	0	169000	1125	2.4321630944929834e-08	1.0341105696338444e-08	3.584430771322394e-08
Chr05	169000	338000	643	1.7651174354383305e-08	6.0620029096574834e-09	3.1788942199695815e-08
Chr05	338000	507000	334	8.939410954998948e-09	1.4194996391314595e-09	2.130255994844288e-08
Chr05	507000	676000	202	1.5706023228992236e-08	4.949274315171735e-09	2.9514917523690127e-08
Chr05	676000	845000	557	2.355732447185677e-08	1.0647668638630318e-08	3.498545011766385e-08
Chr05	845000	1014000	431	1.7865543925582358e-08	7.076539968680947e-09	3.077880611846416e-08
Chr05	1014000	1183000	535	2.237323052501219e-08	9.823903369792019e-09	3.475020854526869e-08
Chr05	1183000	1352000	560	7.386682334745526e-09	8.962459242010507e-10	1.7984971247889485e-08
Chr05	1352000	1521000	482	7.532606105664236e-09	1.04216969511976e-09	1.8130895018808193e-08
Chr05	1521000	1690000	261	3.0014659580412084e-08	1.549116863719305e-08	3.8661461610355586e-08
Chr05	1690000	1859000	475	2.5095233062179093e-08	1.2170378542199048e-08	3.5751539121965495e-08
Chr05	2028000	2197000	774	2.1586845708976196e-08	9.11488397893336e-09	3.378728538973021e-08
Chr05	2197000	2366000	761	1.737235361726624e-08	6.583349660364828e-09	3.028561581014804e-08
Chr05	2366000	2535000	620	2.2097309170503138e-08	9.603487282332196e-09	3.480766575995466e-08
Chr05	2535000	2704000	752	2.323334695253619e-08	1.1028116104319403e-08	3.4925236631180616e-08
Chr05	2704000	2873000	617	3.641284912845576e-08	2.2984052742461058e-08	4.355711137691541e-08
Chr05	2873000	3042000	742	2.179097646684886e-08	9.319014736806025e-09	3.399141614760288e-08
Chr05	3042000	3211000	570	3.351759109748988e-08	1.9701151727116634e-08	4.1054438776780186e-08
Chr05	3211000	3380000	704	1.9352985696299844e-08	7.362760927689953e-09	3.2239113949641964e-08
Chr05	3380000	3549000	1000	1.1549556898265118e-08	2.8057120945048916e-09	2.540391766799235e-08
Chr05	3549000	3718000	802	2.124209253440679e-08	8.783730681144246e-09	3.4564047806667555e-08
Chr05	3718000	3887000	265	3.1163445632608825e-08	1.7010167261099565e-08	4.021097840003436e-08
Chr05	3887000	4056000	94	5.755265397225379e-09	0	1.4497309552466422e-08
Chr05	4056000	4225000	586	2.00321578492629e-08	8.393769196450265e-09	3.312333532465125e-08
Chr05	4225000	4394000	325	1.7749018321662017e-08	6.960014364760606e-09	3.066228051454382e-08
Chr05	4394000	4563000	626	4.3851734514309335e-08	3.115003375646485e-08	4.955299513347132e-08
Chr05	4563000	4732000	617	2.1836890676189337e-08	9.364928946146501e-09	3.403733035694335e-08
Chr05	4732000	4901000	792	5.085736968766267e-08	3.9727818451496233e-08	5.594091198588583e-08
Chr05	4901000	5070000	836	2.2433474229132003e-08	9.884147073911833e-09	3.48104522493885e-08
Chr05	5070000	5239000	270	5.627742057674711e-10	0	4.61190066211883e-09
Chr05	5239000	5408000	839	2.7802653466061634e-08	1.3795263373787272e-08	3.817306368551292e-08
Chr05	5408000	5577000	672	2.7008834649992474e-08	1.2893024484798556e-08	3.7059395389208984e-08
Chr05	5577000	5746000	769	1.6184294487483458e-08	5.5675483830086305e-09	3.111617031216981e-08
Chr05	5746000	5915000	554	5.058169024633205e-08	3.9452139010165616e-08	5.566523254455521e-08
Chr05	5915000	6084000	827	3.405099692704205e-08	2.0108249126287276e-08	4.2027320173381284e-08
Chr05	6084000	6253000	946	4.0875087194752514e-08	2.708183878464253e-08	4.703102339998465e-08
Chr05	6253000	6422000	881	1.4404529417765492e-08	5.3447766475525115e-09	2.8795308297423714e-08
