chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr11	0	164000	70	1.3394491918845818e-08	5.467884503958219e-09	2.5999589417964572e-08
Chr11	164000	328000	691	2.7322904754911452e-08	1.337249526065482e-08	3.7568888194372265e-08
Chr11	328000	492000	264	4.624102878710936e-09	6.148953349794727e-10	1.0884067225599514e-08
Chr11	492000	656000	495	3.642802141984642e-08	2.250226651507088e-08	4.3100394296283716e-08
Chr11	656000	820000	799	1.643028897263499e-08	7.094665942452786e-09	3.0079757194989235e-08
Chr11	820000	984000	558	2.4846630844644303e-08	1.2245611949646652e-08	3.690503445360535e-08
Chr11	984000	1148000	1371	9.95228629996649e-09	4.437510686020291e-09	2.1009863287349787e-08
Chr11	1148000	1312000	394	1.4229582617050844e-08	6.3439142765160095e-09	2.6618742004333532e-08
Chr11	1312000	1476000	1178	5.666885672534903e-09	1.6121723518790253e-09	1.3113137643112479e-08
Chr11	1476000	1640000	514	4.9937337222508935e-08	4.048581330344049e-08	5.419375608432332e-08
Chr11	1640000	1804000	481	4.9783086240870293e-08	4.0331562321801845e-08	5.4039505102684676e-08
Chr11	1804000	1968000	149	1.173439755574545e-08	4.638221464564045e-09	2.4017061241881626e-08
Chr11	1968000	2132000	704	1.945162301006162e-08	9.779647234223727e-09	3.227778998301842e-08
Chr11	2132000	2296000	556	4.38594254911729e-08	3.1195906502186134e-08	4.8595705303962136e-08
Chr11	2296000	2460000	403	4.2921885234858604e-08	3.1546215006838715e-08	4.82963873226768e-08
Chr11	2460000	2624000	59	9.397783155904708e-09	3.1222321881332712e-09	1.988831599831568e-08
Chr11	2624000	2788000	519	1.2450762480287812e-08	4.715443872416789e-09	2.465992762583696e-08
Chr11	2788000	2952000	912	4.680790648557839e-09	1.0003968366244256e-09	1.1025021833398345e-08
Chr11	2952000	3116000	1038	1.3245112753697212e-08	5.318505338809613e-09	2.5850210252815966e-08
Chr11	3116000	3280000	764	3.499543172834353e-08	2.1455790231481048e-08	4.197762299794351e-08
Chr11	3280000	3444000	1217	2.4756563370772087e-08	1.2155544475774436e-08	3.681496697973313e-08
Chr11	3444000	3608000	60	7.271775815779549e-09	1.8478592998564387e-09	1.5594282988088746e-08
Chr11	3608000	3772000	62	3.6831737147612255e-09	0	9.613605660283457e-09
Chr11	3936000	4100000	276	3.46850020542109e-09	0	9.342104075364712e-09
Chr11	4100000	4264000	407	1.3945575162559934e-08	6.625767824524545e-09	2.7055721686502424e-08
Chr11	4428000	4592000	275	2.0127238496775478e-08	8.610492406652159e-09	3.309300198185986e-08
Chr11	4592000	4756000	898	1.4866047442034325e-08	6.379075339161911e-09	2.880346683840471e-08
Chr11	4756000	4920000	653	1.232589702891477e-08	4.584761962617736e-09	2.5685483887911167e-08
Chr11	4920000	5084000	625	3.094528785206983e-08	1.7560348650625814e-08	3.946665999331565e-08
Chr11	5084000	5248000	420	2.2855974314208878e-08	1.1413710955179453e-08	3.5338331062431276e-08
Chr11	5248000	5412000	80	1.2510610767594477e-08	4.7752921597234546e-09	2.4719775913143627e-08
Chr11	6396000	6560000	43	1.0623033192213619e-08	4.389705871243358e-09	2.129222014834956e-08
Chr11	7052000	7216000	70	7.175236076814361e-09	1.751319560891251e-09	1.549774324912356e-08
Chr11	8036000	8200000	965	2.708519859600999e-08	1.3961925150295699e-08	3.776746255829055e-08
Chr11	8364000	8528000	290	0	0	4.0102788201323845e-09
Chr11	8528000	8692000	718	1.7141300811225226e-08	7.716311955192514e-09	3.123681134777445e-08
Chr11	8692000	8856000	755	5.015305222285551e-08	4.070152830378706e-08	5.440947108466989e-08
Chr11	8856000	9020000	745	1.8307895449951347e-08	8.449509342498303e-09	3.165275657720265e-08
Chr11	9020000	9184000	492	7.382667800465798e-09	1.9587512845426873e-09	1.5705174972774998e-08
Chr11	9184000	9348000	957	3.988272401669461e-08	2.918193789283178e-08	4.5908053851763365e-08
Chr11	9348000	9512000	329	2.889286650377801e-08	1.4913481343210607e-08	3.835924778263336e-08
Chr11	9512000	9676000	458	3.305810908209624e-08	1.9513569547702634e-08	4.083237040568607e-08
Chr11	9676000	9840000	839	1.9657136108911293e-08	9.502948951137574e-09	3.331190995387345e-08
Chr11	9840000	10004000	107	1.3781426021869229e-08	6.46161868383384e-09	2.689157254581172e-08
Chr11	10168000	10332000	984	1.7821060936579312e-08	8.191841559163192e-09	3.1482576055747e-08
Chr11	10332000	10496000	217	1.1781167686115961e-09	0	5.285727953134447e-09
