chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr09	512000	640000	363	1.2730914716299056e-08	4.699977823021671e-09	2.735431898157836e-08
Chr09	640000	768000	356	1.2686704002277273e-08	4.655767108999888e-09	2.7310108267556578e-08
Chr09	768000	896000	872	1.1432944123402107e-08	3.561664495311019e-09	2.4017780585228496e-08
Chr09	896000	1024000	430	3.281242520274224e-08	2.0504938439678763e-08	4.248040584102602e-08
Chr09	1024000	1152000	419	2.880633124819649e-08	1.422960413395042e-08	3.955228675140727e-08
Chr09	1152000	1280000	320	1.1486039201943397e-08	3.6147595738523087e-09	2.4070875663769786e-08
Chr09	1408000	1536000	91	4.249262550996321e-09	0	1.1804637143623438e-08
Chr09	1536000	1664000	135	4.799612697456762e-09	0	1.2714139198297443e-08
Chr09	1664000	1792000	347	2.883602913488556e-09	1.443132295156994e-10	9.448831096808057e-09
Chr09	1792000	1920000	393	9.639945353813786e-09	2.444994896168609e-09	2.280016311380255e-08
Chr09	1920000	2048000	537	4.361131443984202e-09	0	1.191650603661132e-08
Chr09	2048000	2176000	327	1.2349252454796166e-08	4.318315561518781e-09	2.697265672007547e-08
Chr09	2176000	2304000	328	1.7701541868665935e-08	6.72498584899531e-09	3.239951706115621e-08
Chr09	2304000	2432000	232	2.4942395091143108e-09	4.632827729933406e-10	8.58761238205385e-09
Chr09	2432000	2560000	475	1.805117720078376e-08	6.769156949426266e-09	3.206742101081706e-08
Chr09	2560000	2688000	290	2.7782695651960288e-09	7.473128290750586e-10	8.871642438135567e-09
Chr09	2688000	2816000	212	2.982160944470878e-09	2.428712604980217e-10	9.54738912779038e-09
Chr09	2816000	2944000	553	1.5016425874224435e-08	5.3598758701575915e-09	2.8430508785336222e-08
Chr09	2944000	3072000	727	1.4513128019631676e-08	5.5266706636011345e-09	2.8297511876206e-08
Chr09	3072000	3200000	867	4.2901422099287796e-08	3.0503185484146855e-08	4.960376051688461e-08
Chr09	3200000	3328000	492	7.819029784733935e-09	1.620204154157214e-09	1.9586788907438937e-08
Chr09	3328000	3456000	782	1.0825766466663972e-08	3.368384599082368e-09	2.354750239802869e-08
Chr09	3456000	3584000	947	3.703113746775686e-08	2.302422392761359e-08	4.509934818950243e-08
Chr09	3584000	3712000	503	1.2880823714023916e-08	4.235895562910297e-09	2.525378974354078e-08
Chr09	3712000	3840000	176	2.832109205895995e-08	1.4208008468287747e-08	3.935683762078702e-08
Chr09	3968000	4096000	615	4.601037612935045e-08	3.396487406688721e-08	5.230052319922663e-08
Chr09	4096000	4224000	518	6.249025110535111e-09	6.008335516304977e-10	1.6134788784868356e-08
Chr09	4224000	4352000	522	9.491985766541764e-09	2.6511132758430072e-09	2.0470597119893407e-08
Chr09	4608000	4736000	145	2.514958671260293e-09	4.840019351393229e-10	8.608331544199832e-09
Chr09	4736000	4864000	451	6.049992962702152e-09	4.0180140379753866e-10	1.59357566370354e-08
Chr09	4864000	4992000	407	1.4318631738787876e-08	5.3321743827573345e-09	2.81030155953622e-08
Chr09	4992000	5120000	1265	1.70295909024619e-08	6.053034882791274e-09	3.1727566094952174e-08
Chr09	5120000	5248000	651	4.6417412769896936e-08	3.4297901153392894e-08	5.2035868070901066e-08
Chr09	5248000	5376000	794	9.803328978414402e-09	2.6083785207692247e-09	2.2963546738403166e-08
Chr09	5376000	5504000	401	1.3556767461420697e-08	4.243206028232187e-09	2.6961487106814162e-08
Chr09	5504000	5632000	555	1.0452792554083324e-08	3.5827172010340367e-09	2.228529109061811e-08
Chr09	5632000	5760000	380	1.038009082847281e-08	2.9227089608912073e-09	2.310182675983753e-08
Chr09	5760000	5888000	645	1.757762648790668e-08	6.015837184179926e-09	3.184801313804592e-08
Chr09	5888000	6016000	203	3.722739367634522e-08	2.331621346857451e-08	4.535936592748049e-08
Chr09	6528000	6656000	231	7.487224755785125e-09	1.288399125208404e-09	1.9254983878490124e-08
Chr09	6912000	7040000	909	2.007061527957081e-08	7.823327007144094e-09	3.453086338959725e-08
Chr09	7040000	7168000	1389	0	0	3.5372576423497973e-09
Chr09	7168000	7296000	578	6.2265604316295906e-09	1.3437842926593331e-09	1.5813970675113008e-08
Chr09	7296000	7424000	259	1.2375903004877874e-08	4.344966111600489e-09	2.699930727015718e-08
Chr09	7424000	7552000	1123	1.5043560710459997e-09	4.5299529482962956e-10	6.395527183621418e-09
Chr09	7552000	7680000	510	2.5800253396105456e-08	1.159912918619386e-08	3.8185006530248014e-08
Chr09	7680000	7808000	622	3.0510468498096034e-08	1.566647184401683e-08	4.03359827669646e-08
Chr09	7808000	7936000	713	5.317685639511392e-09	5.360544152070859e-10	1.3297600657175428e-08
Chr09	7936000	8064000	1151	9.513707058553387e-09	2.67283456785463e-09	2.049231841190503e-08
Chr09	8064000	8192000	488	3.533581561555305e-08	2.212123862733445e-08	4.390744151351039e-08
Chr09	8320000	8448000	134	1.608343577205623e-09	5.569828009892529e-10	6.499514689781042e-09
Chr09	8448000	8576000	238	7.707869673952208e-09	1.5090440433754873e-09	1.9475628796657207e-08
Chr09	8576000	8704000	307	1.4612962625103014e-08	4.95641262103617e-09	2.80270455362148e-08
Chr09	8704000	8832000	1570	1.368583582938067e-09	3.172228067216969e-10	6.2597546955134855e-09
Chr09	8832000	8960000	633	1.4491294814640136e-08	5.504837458609594e-09	2.827567867121446e-08
Chr09	8960000	9088000	243	5.370968087511486e-09	5.893368632071803e-10	1.3350883105175523e-08
Chr09	9088000	9216000	521	3.110714532503475e-08	1.6461687944865658e-08	4.0772922126205724e-08
Chr09	9216000	9344000	321	3.443609718563526e-09	2.849479419824416e-10	1.0422716788601096e-08
Chr09	9344000	9472000	304	6.697815135001928e-09	1.0549443865562114e-09	1.5688277465162582e-08
Chr09	9472000	9600000	817	1.5245332640860914e-08	5.3049869387412564e-09	2.9897251074944116e-08
Chr09	9600000	9728000	247	1.052327060101315e-08	3.6531952479638626e-09	2.2355769137547934e-08
Chr09	9856000	9984000	314	1.7523354203512223e-08	5.961564899785468e-09	3.179374085365146e-08
Chr09	9984000	10112000	850	2.6286517413419114e-08	1.2085393203507517e-08	3.867127054756167e-08
Chr09	10112000	10240000	296	1.3876056598835845e-08	4.889599242805304e-09	2.7660440455410168e-08
Chr09	10240000	10368000	662	3.0157568819124284e-09	2.76467197939572e-10	9.58098506523193e-09
Chr09	10368000	10496000	999	2.2651194171799085e-08	1.0425311487785273e-08	3.6174796409851575e-08
Chr09	10624000	10752000	154	5.563000587145854e-09	7.81369362841548e-10	1.354291560480989e-08
Chr09	10752000	10880000	161	3.415768821331766e-09	2.571070447506817e-10	1.0394875891369336e-08
Chr09	10880000	11008000	275	3.0404449601785754e-08	1.556045294770655e-08	4.022996387065432e-08
Chr09	11008000	11136000	556	1.842569568373513e-08	7.143675432377636e-09	3.244193949376843e-08
Chr09	11136000	11264000	320	1.0325206670021614e-08	3.4551313169723266e-09	2.21577052065564e-08
Chr09	11264000	11392000	444	4.588799749466834e-09	1.6303777034579922e-10	1.2144174342093951e-08
Chr09	11648000	11776000	418	6.525601083893715e-09	8.774095249891015e-10	1.641136475822696e-08
Chr09	11776000	11904000	95	5.22623408275395e-09	4.4460285844964414e-10	1.3206149100417986e-08
Chr09	12928000	13056000	498	1.2985908306516989e-08	4.3409801554033705e-09	2.535887433603385e-08
Chr09	13056000	13184000	409	6.978497975593331e-09	1.3356272271476142e-09	1.5968960305753982e-08
Chr09	13184000	13312000	719	4.5056416227819006e-09	7.987964366086604e-11	1.2061016215409018e-08
Chr09	13312000	13440000	827	2.7881145161265118e-09	7.571577800055416e-10	8.88148738906605e-09
Chr09	13440000	13568000	715	6.150255123151426e-09	5.020635642468126e-10	1.6036018797484674e-08
Chr09	13568000	13696000	565	2.1307527606095857e-08	9.738023406979904e-09	3.41624553950037e-08
Chr09	13696000	13824000	310	4.993754587197488e-09	1.7418761945771315e-10	1.2908281088038168e-08
Chr09	13952000	14080000	243	1.8487308018308767e-08	7.205287766951272e-09	3.2503551828342064e-08
Chr09	14080000	14208000	1073	1.5785356223716165e-08	5.750067223928271e-09	3.1428007042819376e-08
Chr09	14208000	14336000	1706	1.703954157746244e-08	7.2663209890908394e-09	3.1101746400269166e-08
Chr09	14336000	14464000	573	2.8164776756431966e-08	1.4051693165759762e-08	3.920052231825903e-08
Chr09	14464000	14592000	844	1.9543758585862182e-08	7.890423910851896e-09	3.366039657775218e-08
Chr09	14592000	14720000	959	1.300866225011605e-08	4.363734099002432e-09	2.5381628279632912e-08
Chr09	14720000	14848000	762	1.8157431368699552e-08	6.875411117342057e-09	3.217367517873285e-08
Chr09	14848000	14976000	488	1.298336313404943e-08	4.338434982935812e-09	2.5356329163566292e-08
Chr09	14976000	15104000	497	2.1561075035304146e-08	9.470517746624342e-09	3.53142190811402e-08
Chr09	15104000	15232000	66	2.3734514907570983e-09	3.424947546361281e-10	8.466824363696637e-09
Chr09	15232000	15360000	530	1.553525530053894e-08	5.499966300751047e-09	3.117790611964215e-08
Chr09	15360000	15488000	298	1.4555482843403128e-08	5.569025487372587e-09	2.833986669997745e-08
Chr09	15488000	15616000	1204	0	0	3.5372576423497973e-09
Chr09	15616000	15744000	1273	0	0	3.5372576423497973e-09
