file_name	ld	C
glob_Chr01_ld_avg.csv	1926	0.00181286533796001
glob_Chr02_ld_avg.csv	1795	0.00194481207714521
glob_Chr03_ld_avg.csv	1363	0.00256151596845005
glob_Chr04_ld_avg.csv	1474	0.00236915408106341
glob_Chr05_ld_avg.csv	1184	0.00294829571812124
glob_Chr06_ld_avg.csv	1647	0.00211936717044336
glob_Chr07_ld_avg.csv	932	0.00374713836259455
glob_Chr08_ld_avg.csv	1659	0.00210407150604692
glob_Chr09_ld_avg.csv	2278	0.00153276185466131
glob_Chr10_ld_avg.csv	2412	0.00144724093637695
glob_Chr11_ld_avg.csv	1251	0.00279182451939095
