file_name	ld	C
glob_Chr01_ld_avg.csv	1925	0.00181287047969201
glob_Chr02_ld_avg.csv	1795	0.00194483262791078
glob_Chr03_ld_avg.csv	1363	0.0025615692037637
glob_Chr04_ld_avg.csv	1473	0.00236917443404895
glob_Chr05_ld_avg.csv	1184	0.00294835170156724
glob_Chr06_ld_avg.csv	1647	0.0021193513447326
glob_Chr07_ld_avg.csv	931	0.00374713414229354
glob_Chr08_ld_avg.csv	1659	0.00210410633766491
glob_Chr09_ld_avg.csv	2277	0.00153279471005909
glob_Chr10_ld_avg.csv	2412	0.00144723087634194
glob_Chr11_ld_avg.csv	1250	0.00279188264957924
