file_name	ld	C
Chr02_0-99999_ld.txt.gz_avg.csv	1967	0.00177539004845662
Chr02_10000000-10099999_ld.txt.gz_avg.csv	1420	0.00245821145760586
Chr02_1000000-1099999_ld.txt.gz_avg.csv	840	0.00415650016331782
Chr02_100000-199999_ld.txt.gz_avg.csv	1876	0.00186147197518711
Chr02_10100000-10199999_ld.txt.gz_avg.csv	78	0.0446327836653313
Chr02_10200000-10299999_ld.txt.gz_avg.csv	193	0.0180907293772214
Chr02_10300000-10399999_ld.txt.gz_avg.csv	229	0.0152688134914789
Chr02_10400000-10499999_ld.txt.gz_avg.csv	440	0.00794144059721237
Chr02_10500000-10599999_ld.txt.gz_avg.csv	85	0.0410765238619497
Chr02_11000000-11099999_ld.txt.gz_avg.csv	1315	0.00265418991594584
Chr02_1100000-1199999_ld.txt.gz_avg.csv	136	0.0257117585252949
Chr02_11100000-11199999_ld.txt.gz_avg.csv	142	0.0246432434115692
Chr02_11200000-11299999_ld.txt.gz_avg.csv	2	1.71653283574293
Chr02_11300000-11399999_ld.txt.gz_avg.csv	96	0.0363574232311115
Chr02_11400000-11499999_ld.txt.gz_avg.csv	NA	6.35367988050088
Chr02_11600000-11699999_ld.txt.gz_avg.csv	227	0.0154104035865678
Chr02_11700000-11799999_ld.txt.gz_avg.csv	484	0.00721046956416677
Chr02_11800000-11899999_ld.txt.gz_avg.csv	365	0.00957216672661565
Chr02_11900000-11999999_ld.txt.gz_avg.csv	870	0.00401406238298915
Chr02_1200000-1299999_ld.txt.gz_avg.csv	376	0.00928993245025422
Chr02_12100000-12199999_ld.txt.gz_avg.csv	402	0.00867682768905704
Chr02_12200000-12299999_ld.txt.gz_avg.csv	23	0.151954070778426
Chr02_12500000-12599999_ld.txt.gz_avg.csv	NA	8.05953992128219e-06
Chr02_12600000-12699999_ld.txt.gz_avg.csv	113	0.0308126937522969
Chr02_12700000-12799999_ld.txt.gz_avg.csv	288	0.012125197557944
Chr02_1300000-1399999_ld.txt.gz_avg.csv	341	0.0102299175474567
