file_name	ld	C
Chr01_10000000-10099999_ld.txt.gz_avg.csv	2315	0.00150814812767302
Chr01_1000000-1099999_ld.txt.gz_avg.csv	33584	0.000103962449587517
Chr01_10300000-10399999_ld.txt.gz_avg.csv	19	0.187669140913457
Chr01_10600000-10699999_ld.txt.gz_avg.csv	90	0.0388704976586931
Chr01_10700000-10799999_ld.txt.gz_avg.csv	349	0.0100106053720076
Chr01_10900000-10999999_ld.txt.gz_avg.csv	199	0.0175283279139244
Chr01_11000000-11099999_ld.txt.gz_avg.csv	767	0.00455261920503241
Chr01_1100000-1199999_ld.txt.gz_avg.csv	2045	0.00170689681470378
Chr01_11100000-11199999_ld.txt.gz_avg.csv	4031	0.000866108199767084
Chr01_11200000-11299999_ld.txt.gz_avg.csv	543	0.00642772394958119
Chr01_11300000-11399999_ld.txt.gz_avg.csv	325	0.0107403273127073
Chr01_11400000-11499999_ld.txt.gz_avg.csv	164	0.021271225475599
Chr01_11500000-11599999_ld.txt.gz_avg.csv	3548	0.000984196057431552
Chr01_11600000-11699999_ld.txt.gz_avg.csv	1434	0.00243469353226617
Chr01_11700000-11799999_ld.txt.gz_avg.csv	272	0.0128467972387297
Chr01_11800000-11899999_ld.txt.gz_avg.csv	1454	0.00240103536501597
Chr01_11900000-11999999_ld.txt.gz_avg.csv	6611	0.000528143461777704
Chr01_12000000-12099999_ld.txt.gz_avg.csv	226	0.0154823525466968
Chr01_12100000-12199999_ld.txt.gz_avg.csv	444	0.007869116485188
Chr01_12200000-12299999_ld.txt.gz_avg.csv	188	0.0185899120266874
Chr01_12300000-12399999_ld.txt.gz_avg.csv	2965	0.00117737871077364
Chr01_12400000-12499999_ld.txt.gz_avg.csv	874	0.00399630669532081
Chr01_12500000-12599999_ld.txt.gz_avg.csv	1819	0.00191925953637248
Chr01_12600000-12699999_ld.txt.gz_avg.csv	369	0.00946905751090198
Chr01_12700000-12799999_ld.txt.gz_avg.csv	326	0.0106988994424083
Chr01_12800000-12899999_ld.txt.gz_avg.csv	738	0.00472887810454323
Chr01_12900000-12999999_ld.txt.gz_avg.csv	7	0.499237963703391
Chr01_13000000-13099999_ld.txt.gz_avg.csv	280	0.0124774095190747
Chr01_13100000-13199999_ld.txt.gz_avg.csv	441	0.0079169623669454
Chr01_13200000-13299999_ld.txt.gz_avg.csv	108	0.032282040904842
Chr01_13300000-13399999_ld.txt.gz_avg.csv	292	0.0119559263021339
Chr01_13400000-13499999_ld.txt.gz_avg.csv	3039	0.00114869523969959
Chr01_13500000-13599999_ld.txt.gz_avg.csv	20604	0.000169452050900063
Chr01_13600000-13699999_ld.txt.gz_avg.csv	7895	0.000442221094857821
Chr01_13700000-13799999_ld.txt.gz_avg.csv	147	0.0238080955558951
Chr01_13800000-13899999_ld.txt.gz_avg.csv	1546	0.00225818560385625
Chr01_13900000-13999999_ld.txt.gz_avg.csv	5215	0.000669548723793069
Chr01_14000000-14099999_ld.txt.gz_avg.csv	1026	0.00340227841527138
Chr01_1400000-1499999_ld.txt.gz_avg.csv	735	0.00475034542608393
Chr01_14100000-14199999_ld.txt.gz_avg.csv	881	0.00396501673032556
Chr01_14200000-14299999_ld.txt.gz_avg.csv	161	0.0216617872037301
Chr01_14300000-14399999_ld.txt.gz_avg.csv	3733	0.000935377135096002
Chr01_14400000-14499999_ld.txt.gz_avg.csv	10956	0.0003186808132082
Chr01_14500000-14599999_ld.txt.gz_avg.csv	2439	0.00143160601648267
Chr01_14600000-14699999_ld.txt.gz_avg.csv	11	0.310604404682442
Chr01_14700000-14799999_ld.txt.gz_avg.csv	630	0.00554277398989107
Chr01_14800000-14899999_ld.txt.gz_avg.csv	1930	0.00180903170784029
Chr01_14900000-14999999_ld.txt.gz_avg.csv	114	0.0305737470419614
Chr01_15000000-15099999_ld.txt.gz_avg.csv	550	0.00634689385346174
Chr01_1500000-1599999_ld.txt.gz_avg.csv	74	0.0474747108918869
Chr01_15100000-15199999_ld.txt.gz_avg.csv	1031	0.00338533868291995
Chr01_15200000-15299999_ld.txt.gz_avg.csv	7142	0.00048884249544328
Chr01_15300000-15399999_ld.txt.gz_avg.csv	2620	0.0013325547310904
Chr01_15400000-15499999_ld.txt.gz_avg.csv	1137	0.00306961132471946
Chr01_15500000-15599999_ld.txt.gz_avg.csv	1215	0.00287311361279368
Chr01_15600000-15699999_ld.txt.gz_avg.csv	625	0.00558460551480731
Chr01_15700000-15799999_ld.txt.gz_avg.csv	58	0.0596892600235786
Chr01_15800000-15899999_ld.txt.gz_avg.csv	860	0.00406184451423161
Chr01_15900000-15999999_ld.txt.gz_avg.csv	304	0.0114985993721339
Chr01_16000000-16099999_ld.txt.gz_avg.csv	1571	0.00222306985546188
Chr01_1600000-1699999_ld.txt.gz_avg.csv	309	0.011306521648224
Chr01_16100000-16199999_ld.txt.gz_avg.csv	8363	0.000417470419366333
Chr01_16200000-16299999_ld.txt.gz_avg.csv	1	3.30486486083067
Chr01_16300000-16399999_ld.txt.gz_avg.csv	3938	0.000886702402093635
Chr01_16400000-16499999_ld.txt.gz_avg.csv	3616	0.000965487982088493
Chr01_16500000-16599999_ld.txt.gz_avg.csv	3575	0.00097656012119106
Chr01_16600000-16699999_ld.txt.gz_avg.csv	1318	0.00264926241234597
Chr01_16700000-16799999_ld.txt.gz_avg.csv	536	0.00651841872575199
Chr01_16800000-16899999_ld.txt.gz_avg.csv	49590	7.04067387457022e-05
Chr01_16900000-16999999_ld.txt.gz_avg.csv	2024	0.00172522033620891
Chr01_17000000-17099999_ld.txt.gz_avg.csv	224	0.0155657018154827
Chr01_1700000-1799999_ld.txt.gz_avg.csv	2156	0.00161954686432632
Chr01_17100000-17199999_ld.txt.gz_avg.csv	136	0.0255788987512214
Chr01_17200000-17299999_ld.txt.gz_avg.csv	25025	0.000139515974221793
Chr01_17300000-17399999_ld.txt.gz_avg.csv	165	0.0211249594569161
Chr01_17400000-17499999_ld.txt.gz_avg.csv	528	0.00661533071050362
Chr01_17500000-17599999_ld.txt.gz_avg.csv	122	0.0285262520982383
Chr01_17600000-17699999_ld.txt.gz_avg.csv	174	0.0201155156067089
Chr01_17700000-17799999_ld.txt.gz_avg.csv	5842	0.000597695840122606
Chr01_17800000-17899999_ld.txt.gz_avg.csv	897	0.00389204107592205
Chr01_17900000-17999999_ld.txt.gz_avg.csv	8782	0.000397589741066951
Chr01_18000000-18099999_ld.txt.gz_avg.csv	738	0.00473273484792697
Chr01_1800000-1899999_ld.txt.gz_avg.csv	798	0.0043739864613382
Chr01_18100000-18199999_ld.txt.gz_avg.csv	128	0.0272766957871539
Chr01_18200000-18299999_ld.txt.gz_avg.csv	1059	0.00329739137590912
Chr01_18300000-18399999_ld.txt.gz_avg.csv	42	0.0825240099303181
Chr01_18400000-18499999_ld.txt.gz_avg.csv	101	0.0346751753400666
Chr01_18500000-18599999_ld.txt.gz_avg.csv	350	0.00996429563335204
Chr01_18600000-18699999_ld.txt.gz_avg.csv	514	0.00678723193276981
Chr01_18700000-18799999_ld.txt.gz_avg.csv	13688	0.000255078884075199
Chr01_18800000-18899999_ld.txt.gz_avg.csv	6978	0.000500386931315053
Chr01_18900000-18999999_ld.txt.gz_avg.csv	867	0.00402522333182304
Chr01_19000000-19099999_ld.txt.gz_avg.csv	1452	0.00240477678493283
Chr01_19100000-19199999_ld.txt.gz_avg.csv	172	0.02035303567199
Chr01_19300000-19399999_ld.txt.gz_avg.csv	1037	0.00336808015064495
Chr01_19400000-19499999_ld.txt.gz_avg.csv	2087	0.00167281222670331
Chr01_19500000-19599999_ld.txt.gz_avg.csv	2172	0.00160758104917537
Chr01_19600000-19699999_ld.txt.gz_avg.csv	1286	0.00271424159922511
Chr01_19700000-19799999_ld.txt.gz_avg.csv	1990	0.00175410439422968
Chr01_19800000-19899999_ld.txt.gz_avg.csv	704	0.00496223507819865
Chr01_19900000-19999999_ld.txt.gz_avg.csv	1779	0.00196231312846844
Chr01_20000000-20099999_ld.txt.gz_avg.csv	862	0.00405203692361744
